configuration,family,description,total_n,total_strata,informative_strata,reference,exact_status,exact_state_count,mean,variance,skewness,fourth_cumulant,lyapunov_ratio,max_variance_share,total_support_width,min_expected_count,fraction_expected_below_1,fraction_expected_below_5,degenerate_fraction,moment_seconds,exact_seconds,reference_sampling_seconds,permutation_seconds,permutations,runtime_speedup_vs_permutation,normal_p_mae,edgeworth_p_mae,chi2_nominal_p_mae,chi2_informative_p_mae,normal_tail_p_mae,edgeworth_tail_p_mae,chi2_nominal_tail_p_mae,chi2_informative_tail_p_mae,normal_tail_max_error,edgeworth_tail_max_error,chi2_nominal_tail_max_error,chi2_informative_tail_max_error,normal_monotonicity_violations,edgeworth_monotonicity_violations,alpha,reference_fpr,normal_fpr,edgeworth_fpr,cornish_fisher_fpr,chi2_nominal_fpr,chi2_informative_fpr,normal_fpr_error_vs_reference,normal_size_distortion,edgeworth_fpr_error_vs_reference,edgeworth_size_distortion,cornish_fisher_fpr_error_vs_reference,cornish_fisher_size_distortion,chi2_nominal_fpr_error_vs_reference,chi2_nominal_size_distortion,chi2_informative_fpr_error_vs_reference,chi2_informative_size_distortion
homogeneous_k5_n30_both_skew,homogeneous,"5 equal strata of size 30; p_x=0.10, p_y=0.10",150,5,5,exact_convolution,available,56.0,4.992518194589445,4.805725381936851,2.9227998406974023,271.83741599546386,2.947477947676354,0.2,20,0.3,0.25,0.75,0.0,0.0002841249806806445,0.0003668329445645213,0.0012659579515457153,0.024496834026649594,1000,86.21851541517199,0.13693059360087118,0.19475207890518684,0.18536926268011716,0.18536926268011716,0.055909755418347806,0.01579460371720576,0.013697953234469698,0.013697953234469698,0.08289782372279877,0.06063706877725704,0.11260155654185076,0.11260155654185076,0,0,0.1,0.0981611522114986,0.09698757494528765,0.09698757494528765,0.09698757494528765,0.09698757494528765,0.09698757494528765,0.0011735772662109512,0.0030124250547123588,0.0011735772662109512,0.0030124250547123588,0.0011735772662109512,0.0030124250547123588,0.0011735772662109512,0.0030124250547123588,0.0011735772662109512,0.0030124250547123588
homogeneous_k5_n30_both_skew,homogeneous,"5 equal strata of size 30; p_x=0.10, p_y=0.10",150,5,5,exact_convolution,available,56.0,4.992518194589445,4.805725381936851,2.9227998406974023,271.83741599546386,2.947477947676354,0.2,20,0.3,0.25,0.75,0.0,0.0002841249806806445,0.0003668329445645213,0.0012659579515457153,0.024496834026649594,1000,86.21851541517199,0.13693059360087118,0.19475207890518684,0.18536926268011716,0.18536926268011716,0.055909755418347806,0.01579460371720576,0.013697953234469698,0.013697953234469698,0.08289782372279877,0.06063706877725704,0.11260155654185076,0.11260155654185076,0,0,0.05,0.03141561523831762,0.09698757494528765,0.07011382096702123,0.07011382096702123,0.03141561523831762,0.03141561523831762,0.06557195970697002,0.046987574945287644,0.03869820572870362,0.02011382096702123,0.03869820572870362,0.02011382096702123,0.0,0.018584384761682386,0.0,0.018584384761682386
homogeneous_k5_n30_both_skew,homogeneous,"5 equal strata of size 30; p_x=0.10, p_y=0.10",150,5,5,exact_convolution,available,56.0,4.992518194589445,4.805725381936851,2.9227998406974023,271.83741599546386,2.947477947676354,0.2,20,0.3,0.25,0.75,0.0,0.0002841249806806445,0.0003668329445645213,0.0012659579515457153,0.024496834026649594,1000,86.21851541517199,0.13693059360087118,0.19475207890518684,0.18536926268011716,0.18536926268011716,0.055909755418347806,0.01579460371720576,0.013697953234469698,0.013697953234469698,0.08289782372279877,0.06063706877725704,0.11260155654185076,0.11260155654185076,0,0,0.01,0.005503296682377682,0.07011382096702123,0.005503296682377682,0.005051920810758083,0.005051920810758083,0.005051920810758083,0.06461052428464355,0.06011382096702123,0.0,0.0044967033176223185,0.00045137587161959893,0.0049480791892419175,0.00045137587161959893,0.0049480791892419175,0.00045137587161959893,0.0049480791892419175
homogeneous_k5_n30_both_skew,homogeneous,"5 equal strata of size 30; p_x=0.10, p_y=0.10",150,5,5,exact_convolution,available,56.0,4.992518194589445,4.805725381936851,2.9227998406974023,271.83741599546386,2.947477947676354,0.2,20,0.3,0.25,0.75,0.0,0.0002841249806806445,0.0003668329445645213,0.0012659579515457153,0.024496834026649594,1000,86.21851541517199,0.13693059360087118,0.19475207890518684,0.18536926268011716,0.18536926268011716,0.055909755418347806,0.01579460371720576,0.013697953234469698,0.013697953234469698,0.08289782372279877,0.06063706877725704,0.11260155654185076,0.11260155654185076,0,0,0.001,0.0009761601553048173,0.010518584144817668,0.005051920810758083,0.001307934895777242,0.001307934895777242,0.001307934895777242,0.00954242398951285,0.009518584144817668,0.004075760655453266,0.004051920810758083,0.00033177474047242476,0.00030793489577724204,0.00033177474047242476,0.00030793489577724204,0.00033177474047242476,0.00030793489577724204
homogeneous_k20_n3_balanced,homogeneous,"20 equal strata of size 3; p_x=0.50, p_y=0.50",60,20,20,conditional_monte_carlo,not_attempted,,39.41385056551378,34.16554765640544,0.15811388300841908,-87.54634849965828,0.26352313834736496,0.049999999999999996,40,0.3333333333333333,0.75,1.0,0.0,0.0009622080251574516,0.0,0.0030330419540405273,0.027645124937407672,1000,28.73092326670622,0.06364099560828432,0.06726196111152258,0.549251660869046,0.549251660869046,0.029516564728696446,0.02546293493664012,0.06963953873720855,0.06963953873720855,0.03967685099667108,0.03515879117996655,0.0962560667576148,0.0962560667576148,0,0,0.1,0.09660000000000002,0.09660000000000002,0.09660000000000002,0.09660000000000002,0.9817000000000009,0.9817000000000009,0.0,0.0033999999999999864,0.0,0.0033999999999999864,0.0,0.0033999999999999864,0.8851000000000009,0.8817000000000009,0.8851000000000009,0.8817000000000009
homogeneous_k20_n3_balanced,homogeneous,"20 equal strata of size 3; p_x=0.50, p_y=0.50",60,20,20,conditional_monte_carlo,not_attempted,,39.41385056551378,34.16554765640544,0.15811388300841908,-87.54634849965828,0.26352313834736496,0.049999999999999996,40,0.3333333333333333,0.75,1.0,0.0,0.0009622080251574516,0.0,0.0030330419540405273,0.027645124937407672,1000,28.73092326670622,0.06364099560828432,0.06726196111152258,0.549251660869046,0.549251660869046,0.029516564728696446,0.02546293493664012,0.06963953873720855,0.06963953873720855,0.03967685099667108,0.03515879117996655,0.0962560667576148,0.0962560667576148,0,0,0.05,0.0377,0.0377,0.0377,0.0377,0.9382500000000007,0.9382500000000007,0.0,0.012300000000000005,0.0,0.012300000000000005,0.0,0.012300000000000005,0.9005500000000007,0.8882500000000007,0.9005500000000007,0.8882500000000007
homogeneous_k20_n3_balanced,homogeneous,"20 equal strata of size 3; p_x=0.50, p_y=0.50",60,20,20,conditional_monte_carlo,not_attempted,,39.41385056551378,34.16554765640544,0.15811388300841908,-87.54634849965828,0.26352313834736496,0.049999999999999996,40,0.3333333333333333,0.75,1.0,0.0,0.0009622080251574516,0.0,0.0030330419540405273,0.027645124937407672,1000,28.73092326670622,0.06364099560828432,0.06726196111152258,0.549251660869046,0.549251660869046,0.029516564728696446,0.02546293493664012,0.06963953873720855,0.06963953873720855,0.03967685099667108,0.03515879117996655,0.0962560667576148,0.0962560667576148,0,0,0.01,0.00355,0.013150000000000002,0.013150000000000002,0.013150000000000002,0.5228499999999998,0.5228499999999998,0.009600000000000001,0.0031500000000000018,0.009600000000000001,0.0031500000000000018,0.009600000000000001,0.0031500000000000018,0.5192999999999998,0.5128499999999998,0.5192999999999998,0.5128499999999998
homogeneous_k20_n3_balanced,homogeneous,"20 equal strata of size 3; p_x=0.50, p_y=0.50",60,20,20,conditional_monte_carlo,not_attempted,,39.41385056551378,34.16554765640544,0.15811388300841908,-87.54634849965828,0.26352313834736496,0.049999999999999996,40,0.3333333333333333,0.75,1.0,0.0,0.0009622080251574516,0.0,0.0030330419540405273,0.027645124937407672,1000,28.73092326670622,0.06364099560828432,0.06726196111152258,0.549251660869046,0.549251660869046,0.029516564728696446,0.02546293493664012,0.06963953873720855,0.06963953873720855,0.03967685099667108,0.03515879117996655,0.0962560667576148,0.0962560667576148,0,0,0.001,0.001,0.001,0.001,0.001,0.19335000000000005,0.19335000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.19235000000000005,0.19235000000000005,0.19235000000000005,0.19235000000000005
homogeneous_k20_n10_balanced,homogeneous,"20 equal strata of size 10; p_x=0.50, p_y=0.50",200,20,20,conditional_monte_carlo,not_attempted,,23.889896702135776,63.511923587435994,0.7696553390288452,3688.35908037453,0.8007888170079582,0.05,120,2.5,0.0,1.0,0.0,0.0008979999693110585,0.0,0.010620250017382205,0.028869375004433095,1000,32.148525602491446,0.04049129983045137,0.05991493052209122,0.20321483125269063,0.20321483125269063,0.021330649484159615,0.007508266682361069,0.04322388366476408,0.04322388366476408,0.03500635535853794,0.012749489206039397,0.06924480447846236,0.06924480447846236,0,0,0.1,0.08605,0.11215000000000003,0.11200000000000002,0.11215000000000003,0.30089999999999995,0.30089999999999995,0.026100000000000026,0.012150000000000022,0.025950000000000015,0.01200000000000001,0.026100000000000026,0.012150000000000022,0.21484999999999993,0.20089999999999994,0.21484999999999993,0.20089999999999994
homogeneous_k20_n10_balanced,homogeneous,"20 equal strata of size 10; p_x=0.50, p_y=0.50",200,20,20,conditional_monte_carlo,not_attempted,,23.889896702135776,63.511923587435994,0.7696553390288452,3688.35908037453,0.8007888170079582,0.05,120,2.5,0.0,1.0,0.0,0.0008979999693110585,0.0,0.010620250017382205,0.028869375004433095,1000,32.148525602491446,0.04049129983045137,0.05991493052209122,0.20321483125269063,0.20321483125269063,0.021330649484159615,0.007508266682361069,0.04322388366476408,0.04322388366476408,0.03500635535853794,0.012749489206039397,0.06924480447846236,0.06924480447846236,0,0,0.05,0.0437,0.0668,0.0437,0.06590000000000001,0.18685000000000007,0.18685000000000007,0.023099999999999996,0.016799999999999995,0.0,0.0063,0.02220000000000001,0.01590000000000001,0.14315000000000005,0.13685000000000008,0.14315000000000005,0.13685000000000008
homogeneous_k20_n10_balanced,homogeneous,"20 equal strata of size 10; p_x=0.50, p_y=0.50",200,20,20,conditional_monte_carlo,not_attempted,,23.889896702135776,63.511923587435994,0.7696553390288452,3688.35908037453,0.8007888170079582,0.05,120,2.5,0.0,1.0,0.0,0.0008979999693110585,0.0,0.010620250017382205,0.028869375004433095,1000,32.148525602491446,0.04049129983045137,0.05991493052209122,0.20321483125269063,0.20321483125269063,0.021330649484159615,0.007508266682361069,0.04322388366476408,0.04322388366476408,0.03500635535853794,0.012749489206039397,0.06924480447846236,0.06924480447846236,0,0,0.01,0.00915,0.02025,0.00915,0.008700000000000001,0.0668,0.0668,0.0111,0.01025,0.0,0.0008500000000000001,0.000449999999999999,0.001299999999999999,0.05765,0.056799999999999996,0.05765,0.056799999999999996
homogeneous_k20_n10_balanced,homogeneous,"20 equal strata of size 10; p_x=0.50, p_y=0.50",200,20,20,conditional_monte_carlo,not_attempted,,23.889896702135776,63.511923587435994,0.7696553390288452,3688.35908037453,0.8007888170079582,0.05,120,2.5,0.0,1.0,0.0,0.0008979999693110585,0.0,0.010620250017382205,0.028869375004433095,1000,32.148525602491446,0.04049129983045137,0.05991493052209122,0.20321483125269063,0.20321483125269063,0.021330649484159615,0.007508266682361069,0.04322388366476408,0.04322388366476408,0.03500635535853794,0.012749489206039397,0.06924480447846236,0.06924480447846236,0,0,0.001,0.0008500000000000001,0.008700000000000001,0.00185,0.0008500000000000001,0.018500000000000003,0.018500000000000003,0.007850000000000001,0.007700000000000001,0.001,0.0008500000000000001,0.0,0.00014999999999999996,0.017650000000000002,0.0175,0.017650000000000002,0.0175
homogeneous_k20_n10_x_skew,homogeneous,"20 equal strata of size 10; p_x=0.10, p_y=0.50",200,20,0,exact_convolution,available,1.0,29.952704648941722,0.0,0.0,0.0,0.0,0.0,40,0.5,0.5,1.0,1.0,0.0009161250200122595,0.0007682499708607793,0.00398545793723315,0.029003000003285706,1000,31.65834287868002,0.0,0.0,0.9293763520507894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,1.0,0.9,0.0,0.1
homogeneous_k20_n10_x_skew,homogeneous,"20 equal strata of size 10; p_x=0.10, p_y=0.50",200,20,0,exact_convolution,available,1.0,29.952704648941722,0.0,0.0,0.0,0.0,0.0,40,0.5,0.5,1.0,1.0,0.0009161250200122595,0.0007682499708607793,0.00398545793723315,0.029003000003285706,1000,31.65834287868002,0.0,0.0,0.9293763520507894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05
homogeneous_k20_n10_x_skew,homogeneous,"20 equal strata of size 10; p_x=0.10, p_y=0.50",200,20,0,exact_convolution,available,1.0,29.952704648941722,0.0,0.0,0.0,0.0,0.0,40,0.5,0.5,1.0,1.0,0.0009161250200122595,0.0007682499708607793,0.00398545793723315,0.029003000003285706,1000,31.65834287868002,0.0,0.0,0.9293763520507894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
homogeneous_k20_n10_x_skew,homogeneous,"20 equal strata of size 10; p_x=0.10, p_y=0.50",200,20,0,exact_convolution,available,1.0,29.952704648941722,0.0,0.0,0.0,0.0,0.0,40,0.5,0.5,1.0,1.0,0.0009161250200122595,0.0007682499708607793,0.00398545793723315,0.029003000003285706,1000,31.65834287868002,0.0,0.0,0.9293763520507894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.001,0.0,0.001,0.0,0.001
homogeneous_k20_n10_both_skew,homogeneous,"20 equal strata of size 10; p_x=0.10, p_y=0.10",200,20,20,conditional_monte_carlo,not_attempted,,17.01159030343699,70.96601029182926,0.5962847939999438,1287.0224020557816,0.6111919138499425,0.049999999999999996,40,0.1,0.75,0.75,0.0,0.0007910000858828425,0.0,0.003968708100728691,0.028818707913160324,1000,36.433255100086996,0.0932263719525401,0.10710240575974352,0.0461123944763822,0.0461123944763822,0.02629009712021569,0.015856547412196206,0.023543222841014823,0.023543222841014823,0.03247634066126597,0.019458578383998094,0.02912630140188174,0.02912630140188174,0,0,0.1,0.04515,0.13210000000000002,0.13210000000000002,0.13210000000000002,0.13210000000000002,0.13210000000000002,0.08695000000000003,0.03210000000000002,0.08695000000000003,0.03210000000000002,0.08695000000000003,0.03210000000000002,0.08695000000000003,0.03210000000000002,0.08695000000000003,0.03210000000000002
homogeneous_k20_n10_both_skew,homogeneous,"20 equal strata of size 10; p_x=0.10, p_y=0.10",200,20,20,conditional_monte_carlo,not_attempted,,17.01159030343699,70.96601029182926,0.5962847939999438,1287.0224020557816,0.6111919138499425,0.049999999999999996,40,0.1,0.75,0.75,0.0,0.0007910000858828425,0.0,0.003968708100728691,0.028818707913160324,1000,36.433255100086996,0.0932263719525401,0.10710240575974352,0.0461123944763822,0.0461123944763822,0.02629009712021569,0.015856547412196206,0.023543222841014823,0.023543222841014823,0.03247634066126597,0.019458578383998094,0.02912630140188174,0.02912630140188174,0,0,0.05,0.04515,0.04515,0.04515,0.04515,0.04515,0.04515,0.0,0.00485,0.0,0.00485,0.0,0.00485,0.0,0.00485,0.0,0.00485
homogeneous_k20_n10_both_skew,homogeneous,"20 equal strata of size 10; p_x=0.10, p_y=0.10",200,20,20,conditional_monte_carlo,not_attempted,,17.01159030343699,70.96601029182926,0.5962847939999438,1287.0224020557816,0.6111919138499425,0.049999999999999996,40,0.1,0.75,0.75,0.0,0.0007910000858828425,0.0,0.003968708100728691,0.028818707913160324,1000,36.433255100086996,0.0932263719525401,0.10710240575974352,0.0461123944763822,0.0461123944763822,0.02629009712021569,0.015856547412196206,0.023543222841014823,0.023543222841014823,0.03247634066126597,0.019458578383998094,0.02912630140188174,0.02912630140188174,0,0,0.01,0.003,0.01145,0.01145,0.01145,0.01145,0.01145,0.00845,0.00145,0.00845,0.00145,0.00845,0.00145,0.00845,0.00145,0.00845,0.00145
homogeneous_k20_n10_both_skew,homogeneous,"20 equal strata of size 10; p_x=0.10, p_y=0.10",200,20,20,conditional_monte_carlo,not_attempted,,17.01159030343699,70.96601029182926,0.5962847939999438,1287.0224020557816,0.6111919138499425,0.049999999999999996,40,0.1,0.75,0.75,0.0,0.0007910000858828425,0.0,0.003968708100728691,0.028818707913160324,1000,36.433255100086996,0.0932263719525401,0.10710240575974352,0.0461123944763822,0.0461123944763822,0.02629009712021569,0.015856547412196206,0.023543222841014823,0.023543222841014823,0.03247634066126597,0.019458578383998094,0.02912630140188174,0.02912630140188174,0,0,0.001,0.00030000000000000003,0.003,0.003,0.00030000000000000003,0.003,0.003,0.0027,0.002,0.0027,0.002,0.0,0.0007,0.0027,0.002,0.0027,0.002
homogeneous_k20_n30_balanced,homogeneous,"20 equal strata of size 30; p_x=0.50, p_y=0.50",600,20,20,conditional_monte_carlo,not_attempted,,21.06523927147254,44.56513081806263,0.6370132534396896,1216.1912699424186,0.6928803018355083,0.049999999999999996,320,7.5,0.0,0.0,0.0,0.0008778750197961926,0.0,0.017063166946172714,0.0320152920903638,1000,36.469077452273865,0.020960041136325408,0.012203511230122838,0.05118427370948425,0.05118427370948425,0.009682665969826773,0.005163660362773938,0.015039026166628878,0.015039026166628878,0.015289596527219396,0.012641472663621173,0.026843067460236472,0.026843067460236472,0,0,0.1,0.0975,0.10680000000000002,0.08820000000000001,0.09080000000000002,0.13550000000000004,0.13550000000000004,0.009300000000000017,0.006800000000000014,0.009299999999999989,0.011799999999999991,0.006699999999999984,0.009199999999999986,0.038000000000000034,0.03550000000000003,0.038000000000000034,0.03550000000000003
homogeneous_k20_n30_balanced,homogeneous,"20 equal strata of size 30; p_x=0.50, p_y=0.50",600,20,20,conditional_monte_carlo,not_attempted,,21.06523927147254,44.56513081806263,0.6370132534396896,1216.1912699424186,0.6928803018355083,0.049999999999999996,320,7.5,0.0,0.0,0.0,0.0008778750197961926,0.0,0.017063166946172714,0.0320152920903638,1000,36.469077452273865,0.020960041136325408,0.012203511230122838,0.05118427370948425,0.05118427370948425,0.009682665969826773,0.005163660362773938,0.015039026166628878,0.015039026166628878,0.015289596527219396,0.012641472663621173,0.026843067460236472,0.026843067460236472,0,0,0.05,0.04975,0.06415000000000001,0.043050000000000005,0.047,0.06825,0.06825,0.01440000000000001,0.01415000000000001,0.006699999999999998,0.006949999999999998,0.0027500000000000024,0.0030000000000000027,0.018500000000000003,0.018250000000000002,0.018500000000000003,0.018250000000000002
homogeneous_k20_n30_balanced,homogeneous,"20 equal strata of size 30; p_x=0.50, p_y=0.50",600,20,20,conditional_monte_carlo,not_attempted,,21.06523927147254,44.56513081806263,0.6370132534396896,1216.1912699424186,0.6928803018355083,0.049999999999999996,320,7.5,0.0,0.0,0.0,0.0008778750197961926,0.0,0.017063166946172714,0.0320152920903638,1000,36.469077452273865,0.020960041136325408,0.012203511230122838,0.05118427370948425,0.05118427370948425,0.009682665969826773,0.005163660362773938,0.015039026166628878,0.015039026166628878,0.015289596527219396,0.012641472663621173,0.026843067460236472,0.026843067460236472,0,0,0.01,0.01,0.021300000000000003,0.01055,0.009800000000000001,0.017050000000000003,0.017050000000000003,0.011300000000000003,0.011300000000000003,0.0005500000000000001,0.0005500000000000001,0.0001999999999999988,0.0001999999999999988,0.0070500000000000024,0.0070500000000000024,0.0070500000000000024,0.0070500000000000024
homogeneous_k20_n30_balanced,homogeneous,"20 equal strata of size 30; p_x=0.50, p_y=0.50",600,20,20,conditional_monte_carlo,not_attempted,,21.06523927147254,44.56513081806263,0.6370132534396896,1216.1912699424186,0.6928803018355083,0.049999999999999996,320,7.5,0.0,0.0,0.0,0.0008778750197961926,0.0,0.017063166946172714,0.0320152920903638,1000,36.469077452273865,0.020960041136325408,0.012203511230122838,0.05118427370948425,0.05118427370948425,0.009682665969826773,0.005163660362773938,0.015039026166628878,0.015039026166628878,0.015289596527219396,0.012641472663621173,0.026843067460236472,0.026843067460236472,0,0,0.001,0.001,0.00525,0.00235,0.0009500000000000001,0.0022,0.0022,0.00425,0.00425,0.00135,0.00135,4.9999999999999914e-05,4.9999999999999914e-05,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001
homogeneous_k20_n30_x_skew,homogeneous,"20 equal strata of size 30; p_x=0.10, p_y=0.50",600,20,20,conditional_monte_carlo,not_attempted,,25.988184583583873,58.92420266583399,0.2958401046534555,-43.326581395848365,0.3497161581948714,0.049999999999999996,80,1.5,0.0,0.5,0.0,0.0009039170108735561,0.0,0.004550083074718714,0.031767542008310556,1000,35.14431261517031,0.06716539120852424,0.07403381774195528,0.30422639465718804,0.30422639465718804,0.022242445845436498,0.015328010164690471,0.04020484606297105,0.04020484606297105,0.02880122003901729,0.020306335248305385,0.05408963501561026,0.05408963501561026,0,0,0.1,0.05845,0.13615000000000002,0.13615000000000002,0.13615000000000002,0.27990000000000004,0.27990000000000004,0.07770000000000002,0.036150000000000015,0.07770000000000002,0.036150000000000015,0.07770000000000002,0.036150000000000015,0.22145000000000004,0.17990000000000003,0.22145000000000004,0.17990000000000003
homogeneous_k20_n30_x_skew,homogeneous,"20 equal strata of size 30; p_x=0.10, p_y=0.50",600,20,20,conditional_monte_carlo,not_attempted,,25.988184583583873,58.92420266583399,0.2958401046534555,-43.326581395848365,0.3497161581948714,0.049999999999999996,80,1.5,0.0,0.5,0.0,0.0009039170108735561,0.0,0.004550083074718714,0.031767542008310556,1000,35.14431261517031,0.06716539120852424,0.07403381774195528,0.30422639465718804,0.30422639465718804,0.022242445845436498,0.015328010164690471,0.04020484606297105,0.04020484606297105,0.02880122003901729,0.020306335248305385,0.05408963501561026,0.05408963501561026,0,0,0.05,0.020999999999999998,0.05845,0.05845,0.05845,0.27990000000000004,0.27990000000000004,0.037450000000000004,0.00845,0.037450000000000004,0.00845,0.037450000000000004,0.00845,0.2589,0.22990000000000005,0.2589,0.22990000000000005
homogeneous_k20_n30_x_skew,homogeneous,"20 equal strata of size 30; p_x=0.10, p_y=0.50",600,20,20,conditional_monte_carlo,not_attempted,,25.988184583583873,58.92420266583399,0.2958401046534555,-43.326581395848365,0.3497161581948714,0.049999999999999996,80,1.5,0.0,0.5,0.0,0.0009039170108735561,0.0,0.004550083074718714,0.031767542008310556,1000,35.14431261517031,0.06716539120852424,0.07403381774195528,0.30422639465718804,0.30422639465718804,0.022242445845436498,0.015328010164690471,0.04020484606297105,0.04020484606297105,0.02880122003901729,0.020306335248305385,0.05408963501561026,0.05408963501561026,0,0,0.01,0.00595,0.020999999999999998,0.00595,0.00595,0.05845,0.05845,0.015049999999999997,0.010999999999999998,0.0,0.00405,0.0,0.00405,0.052500000000000005,0.04845,0.052500000000000005,0.04845
homogeneous_k20_n30_x_skew,homogeneous,"20 equal strata of size 30; p_x=0.10, p_y=0.50",600,20,20,conditional_monte_carlo,not_attempted,,25.988184583583873,58.92420266583399,0.2958401046534555,-43.326581395848365,0.3497161581948714,0.049999999999999996,80,1.5,0.0,0.5,0.0,0.0009039170108735561,0.0,0.004550083074718714,0.031767542008310556,1000,35.14431261517031,0.06716539120852424,0.07403381774195528,0.30422639465718804,0.30422639465718804,0.022242445845436498,0.015328010164690471,0.04020484606297105,0.04020484606297105,0.02880122003901729,0.020306335248305385,0.05408963501561026,0.05408963501561026,0,0,0.001,0.00015000000000000001,0.0014000000000000002,0.0014000000000000002,0.00015000000000000001,0.00595,0.00595,0.0012500000000000002,0.0004000000000000002,0.0012500000000000002,0.0004000000000000002,0.0,0.0008500000000000001,0.0058000000000000005,0.00495,0.0058000000000000005,0.00495
homogeneous_k20_n30_both_skew,homogeneous,"20 equal strata of size 30; p_x=0.10, p_y=0.10",600,20,20,conditional_monte_carlo,not_attempted,,19.97007277835778,19.222901527747403,1.4613999203487011,1087.3496639818554,1.473738973838177,0.05,80,0.3,0.25,0.75,0.0,0.0008652909891679883,0.0,0.004511332954280078,0.032535208971239626,1000,37.60030946644149,0.057157979342138746,0.05205921713131943,0.08851152882224907,0.08851152882224907,0.01971196514730903,0.010099278417982136,0.04050527270574096,0.04050527270574096,0.03502726610826301,0.034273013089564666,0.07895124562414425,0.07895124562414425,0,0,0.1,0.09445000000000002,0.09445000000000002,0.06935000000000001,0.07755000000000001,0.06000000000000001,0.06000000000000001,0.0,0.0055499999999999855,0.02510000000000001,0.030649999999999997,0.016900000000000012,0.022449999999999998,0.03445000000000001,0.039999999999999994,0.03445000000000001,0.039999999999999994
homogeneous_k20_n30_both_skew,homogeneous,"20 equal strata of size 30; p_x=0.10, p_y=0.10",600,20,20,conditional_monte_carlo,not_attempted,,19.97007277835778,19.222901527747403,1.4613999203487011,1087.3496639818554,1.473738973838177,0.05,80,0.3,0.25,0.75,0.0,0.0008652909891679883,0.0,0.004511332954280078,0.032535208971239626,1000,37.60030946644149,0.057157979342138746,0.05205921713131943,0.08851152882224907,0.08851152882224907,0.01971196514730903,0.010099278417982136,0.04050527270574096,0.04050527270574096,0.03502726610826301,0.034273013089564666,0.07895124562414425,0.07895124562414425,0,0,0.05,0.040350000000000004,0.06795000000000001,0.040350000000000004,0.0511,0.0211,0.0211,0.027600000000000006,0.017950000000000008,0.0,0.009649999999999999,0.010749999999999996,0.0010999999999999968,0.019250000000000003,0.028900000000000002,0.019250000000000003,0.028900000000000002
homogeneous_k20_n30_both_skew,homogeneous,"20 equal strata of size 30; p_x=0.10, p_y=0.10",600,20,20,conditional_monte_carlo,not_attempted,,19.97007277835778,19.222901527747403,1.4613999203487011,1087.3496639818554,1.473738973838177,0.05,80,0.3,0.25,0.75,0.0,0.0008652909891679883,0.0,0.004511332954280078,0.032535208971239626,1000,37.60030946644149,0.057157979342138746,0.05205921713131943,0.08851152882224907,0.08851152882224907,0.01971196514730903,0.010099278417982136,0.04050527270574096,0.04050527270574096,0.03502726610826301,0.034273013089564666,0.07895124562414425,0.07895124562414425,0,0,0.01,0.0097,0.029950000000000004,0.012,0.0102,0.00305,0.00305,0.020250000000000004,0.019950000000000002,0.0023,0.002,0.0005000000000000004,0.00020000000000000052,0.00665,0.00695,0.00665,0.00695
homogeneous_k20_n30_both_skew,homogeneous,"20 equal strata of size 30; p_x=0.10, p_y=0.10",600,20,20,conditional_monte_carlo,not_attempted,,19.97007277835778,19.222901527747403,1.4613999203487011,1087.3496639818554,1.473738973838177,0.05,80,0.3,0.25,0.75,0.0,0.0008652909891679883,0.0,0.004511332954280078,0.032535208971239626,1000,37.60030946644149,0.057157979342138746,0.05205921713131943,0.08851152882224907,0.08851152882224907,0.01971196514730903,0.010099278417982136,0.04050527270574096,0.04050527270574096,0.03502726610826301,0.034273013089564666,0.07895124562414425,0.07895124562414425,0,0,0.001,0.001,0.011800000000000001,0.0048000000000000004,0.001,0.00035000000000000005,0.00035000000000000005,0.0108,0.0108,0.0038000000000000004,0.0038000000000000004,0.0,0.0,0.00065,0.00065,0.00065,0.00065
