scenario_id,regime,regime_label,variant,rows,columns,n_p,n_q,target_mi,minimum_joint_expected_pair,sample_size_ratio_q_to_p,simulation_seed,replicates,method,method_label,valid_replicates,valid_rate,fpr_10,absolute_fpr_error_10,fpr_05,absolute_fpr_error_05,fpr_01,absolute_fpr_error_01
adversarial_3x3_d15,extreme_imbalance,Extreme sample imbalance,variant_2,3,3,120,2400,0.15,0.2580292155229918,20.0,1604980699,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1468,0.04680000000000001,0.0827,0.03269999999999999,0.0215,0.011499999999999998
adversarial_3x3_d15,extreme_imbalance,Extreme sample imbalance,variant_2,3,3,120,2400,0.15,0.2580292155229918,20.0,1604980699,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1442,0.04419999999999999,0.0806,0.030600000000000002,0.0196,0.0096
adversarial_3x3_d15,extreme_imbalance,Extreme sample imbalance,variant_2,3,3,120,2400,0.15,0.2580292155229918,20.0,1604980699,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1373,0.0373,0.073,0.022999999999999993,0.0146,0.0046
random_3x7_d0,well_sampled,Well sampled,variant_1,3,7,2100,2100,0.03,36.559630417028394,1.0,3929233077,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.0964,0.003600000000000006,0.047,0.0030000000000000027,0.008,0.002
random_3x7_d0,well_sampled,Well sampled,variant_1,3,7,2100,2100,0.03,36.559630417028394,1.0,3929233077,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.0964,0.003600000000000006,0.047,0.0030000000000000027,0.008,0.002
random_3x7_d0,well_sampled,Well sampled,variant_1,3,7,2100,2100,0.03,36.559630417028394,1.0,3929233077,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.0946,0.005400000000000002,0.0454,0.0046,0.0072,0.0028000000000000004
random_3x7_d0,well_sampled,Well sampled,variant_1,3,7,2100,2100,0.03,36.559630417028394,1.0,3929233077,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.0964,0.003600000000000006,0.047,0.0030000000000000027,0.008,0.002
random_3x7_d0,well_sampled,Well sampled,variant_1,3,7,2100,2100,0.03,36.559630417028394,1.0,3929233077,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.0964,0.003600000000000006,0.047,0.0030000000000000027,0.008,0.002
random_3x7_d0,well_sampled,Well sampled,variant_1,3,7,2100,2100,0.03,36.559630417028394,1.0,3929233077,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.0946,0.005400000000000002,0.0454,0.0046,0.0072,0.0028000000000000004
random_3x7_d1,moderate,Moderate,variant_1,3,7,1050,2100,0.07,12.248645261769443,2.0,3930232604,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1023,0.0022999999999999965,0.0552,0.005199999999999996,0.0106,0.0005999999999999998
random_3x7_d1,moderate,Moderate,variant_1,3,7,1050,2100,0.07,12.248645261769443,2.0,3930232604,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1021,0.0020999999999999908,0.0552,0.005199999999999996,0.0106,0.0005999999999999998
random_3x7_d1,moderate,Moderate,variant_1,3,7,1050,2100,0.07,12.248645261769443,2.0,3930232604,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1011,0.0010999999999999899,0.0543,0.004299999999999998,0.0101,9.99999999999994e-05
random_3x7_d1,moderate,Moderate,variant_1,3,7,1050,2100,0.07,12.248645261769443,2.0,3930232604,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1024,0.0023999999999999994,0.0554,0.005399999999999995,0.0108,0.0008000000000000004
random_3x7_d1,moderate,Moderate,variant_1,3,7,1050,2100,0.07,12.248645261769443,2.0,3930232604,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1023,0.0022999999999999965,0.0553,0.005299999999999999,0.0106,0.0005999999999999998
random_3x7_d1,moderate,Moderate,variant_1,3,7,1050,2100,0.07,12.248645261769443,2.0,3930232604,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1008,0.0007999999999999952,0.0541,0.0040999999999999995,0.0101,9.99999999999994e-05
random_3x7_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,3,7,525,2100,0.15,1.7916201115899255,4.0,3539429236,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1063,0.0063,0.0551,0.0051,0.0139,0.003899999999999999
random_3x7_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,3,7,525,2100,0.15,1.7916201115899255,4.0,3539429236,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1061,0.006099999999999994,0.0545,0.004499999999999997,0.0137,0.0037
random_3x7_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,3,7,525,2100,0.15,1.7916201115899255,4.0,3539429236,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1049,0.004899999999999988,0.0531,0.0030999999999999986,0.0133,0.003299999999999999
random_3x7_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,3,7,525,2100,0.15,1.7916201115899255,4.0,3539429236,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1064,0.006399999999999989,0.0548,0.004799999999999999,0.0141,0.0040999999999999995
random_3x7_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,3,7,525,2100,0.15,1.7916201115899255,4.0,3539429236,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1059,0.005899999999999989,0.0545,0.004499999999999997,0.0137,0.0037
random_3x7_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,3,7,525,2100,0.15,1.7916201115899255,4.0,3539429236,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1053,0.005299999999999999,0.0535,0.003499999999999996,0.0132,0.0031999999999999997
random_3x7_d3,well_sampled,Well sampled,variant_2,3,7,4200,4200,0.03,0.0106883886044996,1.0,3443095830,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.0986,0.0014000000000000123,0.0505,0.0005000000000000004,0.0109,0.0008999999999999998
random_3x7_d3,well_sampled,Well sampled,variant_2,3,7,4200,4200,0.03,0.0106883886044996,1.0,3443095830,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.0986,0.0014000000000000123,0.0505,0.0005000000000000004,0.0109,0.0008999999999999998
random_3x7_d3,well_sampled,Well sampled,variant_2,3,7,4200,4200,0.03,0.0106883886044996,1.0,3443095830,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.0974,0.002600000000000005,0.0499,0.00010000000000000286,0.0099,9.99999999999994e-05
random_3x7_d3,well_sampled,Well sampled,variant_2,3,7,4200,4200,0.03,0.0106883886044996,1.0,3443095830,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.0972,0.002800000000000011,0.0516,0.0015999999999999973,0.0094,0.0005999999999999998
random_3x7_d3,well_sampled,Well sampled,variant_2,3,7,4200,4200,0.03,0.0106883886044996,1.0,3443095830,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.0972,0.002800000000000011,0.0516,0.0015999999999999973,0.0094,0.0005999999999999998
random_3x7_d3,well_sampled,Well sampled,variant_2,3,7,4200,4200,0.03,0.0106883886044996,1.0,3443095830,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.096,0.0040000000000000036,0.0505,0.0005000000000000004,0.0089,0.0011000000000000003
random_3x7_d4,moderate,Moderate,variant_2,3,7,420,840,0.07,2.346365727585037,2.0,857867422,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.0957,0.004300000000000012,0.0497,0.00030000000000000165,0.0126,0.0026
random_3x7_d4,moderate,Moderate,variant_2,3,7,420,840,0.07,2.346365727585037,2.0,857867422,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.0953,0.00470000000000001,0.0493,0.0007000000000000062,0.0125,0.0025000000000000005
random_3x7_d4,moderate,Moderate,variant_2,3,7,420,840,0.07,2.346365727585037,2.0,857867422,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.0919,0.00810000000000001,0.0473,0.002700000000000001,0.0106,0.0005999999999999998
random_3x7_d4,moderate,Moderate,variant_2,3,7,420,840,0.07,2.346365727585037,2.0,857867422,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.0979,0.0021000000000000046,0.0504,0.0003999999999999976,0.0131,0.0031000000000000003
random_3x7_d4,moderate,Moderate,variant_2,3,7,420,840,0.07,2.346365727585037,2.0,857867422,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.0975,0.0025000000000000022,0.0498,0.00020000000000000573,0.0128,0.0028000000000000004
random_3x7_d4,moderate,Moderate,variant_2,3,7,420,840,0.07,2.346365727585037,2.0,857867422,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.0945,0.005500000000000005,0.0475,0.0025000000000000022,0.0111,0.0011000000000000003
random_3x7_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,3,7,210,840,0.15,0.4600545196034585,4.0,2620080462,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.113,0.012999999999999998,0.0601,0.010099999999999998,0.015,0.004999999999999999
random_3x7_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,3,7,210,840,0.15,0.4600545196034585,4.0,2620080462,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1123,0.012299999999999991,0.0589,0.008899999999999998,0.0143,0.0043
random_3x7_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,3,7,210,840,0.15,0.4600545196034585,4.0,2620080462,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1082,0.008199999999999999,0.0557,0.005699999999999997,0.012,0.002
random_3x7_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,3,7,210,840,0.15,0.4600545196034585,4.0,2620080462,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1185,0.01849999999999999,0.0654,0.015399999999999997,0.0171,0.0071
random_3x7_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,3,7,210,840,0.15,0.4600545196034585,4.0,2620080462,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1173,0.017299999999999996,0.0646,0.014600000000000002,0.0165,0.006500000000000001
random_3x7_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,3,7,210,840,0.15,0.4600545196034585,4.0,2620080462,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1143,0.014299999999999993,0.0609,0.0109,0.0144,0.004399999999999999
stress_3x7_d6,highly_sparse,Highly skewed and sparse,variant_1,3,7,1796,1796,0.1,1.2300380263504282,1.0,3256796944,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.0968,0.0032000000000000084,0.0494,0.0006000000000000033,0.0105,0.0005000000000000004
stress_3x7_d6,highly_sparse,Highly skewed and sparse,variant_1,3,7,1796,1796,0.1,1.2300380263504282,1.0,3256796944,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.0966,0.0034000000000000002,0.0492,0.0008000000000000021,0.0104,0.0003999999999999993
stress_3x7_d6,highly_sparse,Highly skewed and sparse,variant_1,3,7,1796,1796,0.1,1.2300380263504282,1.0,3256796944,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.0959,0.004100000000000006,0.0489,0.0011000000000000038,0.0103,0.0002999999999999999
stress_3x7_d6,highly_sparse,Highly skewed and sparse,variant_1,3,7,1796,1796,0.1,1.2300380263504282,1.0,3256796944,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.0979,0.0021000000000000046,0.0501,9.999999999999593e-05,0.0106,0.0005999999999999998
stress_3x7_d6,highly_sparse,Highly skewed and sparse,variant_1,3,7,1796,1796,0.1,1.2300380263504282,1.0,3256796944,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.0978,0.0022000000000000075,0.05,0.0,0.0105,0.0005000000000000004
stress_3x7_d6,highly_sparse,Highly skewed and sparse,variant_1,3,7,1796,1796,0.1,1.2300380263504282,1.0,3256796944,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.0973,0.002700000000000008,0.0498,0.00020000000000000573,0.0104,0.0003999999999999993
stress_3x7_d7,highly_sparse,Highly skewed and sparse,variant_2,3,7,54321,217284,0.15,1.3792112474619924,4.0,1780852127,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.0987,0.0013000000000000095,0.0489,0.0011000000000000038,0.0096,0.00040000000000000105
stress_3x7_d7,highly_sparse,Highly skewed and sparse,variant_2,3,7,54321,217284,0.15,1.3792112474619924,4.0,1780852127,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.0987,0.0013000000000000095,0.0489,0.0011000000000000038,0.0096,0.00040000000000000105
stress_3x7_d7,highly_sparse,Highly skewed and sparse,variant_2,3,7,54321,217284,0.15,1.3792112474619924,4.0,1780852127,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.0987,0.0013000000000000095,0.0489,0.0011000000000000038,0.0096,0.00040000000000000105
stress_3x7_d7,highly_sparse,Highly skewed and sparse,variant_2,3,7,54321,217284,0.15,1.3792112474619924,4.0,1780852127,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.0987,0.0013000000000000095,0.049,0.0010000000000000009,0.0098,0.00020000000000000052
stress_3x7_d7,highly_sparse,Highly skewed and sparse,variant_2,3,7,54321,217284,0.15,1.3792112474619924,4.0,1780852127,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.0987,0.0013000000000000095,0.049,0.0010000000000000009,0.0098,0.00020000000000000052
stress_3x7_d7,highly_sparse,Highly skewed and sparse,variant_2,3,7,54321,217284,0.15,1.3792112474619924,4.0,1780852127,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.0987,0.0013000000000000095,0.049,0.0010000000000000009,0.0098,0.00020000000000000052
stress_3x7_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,3,7,7521,7521,0.1,0.4727353375471601,1.0,3903328556,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.0995,0.0005000000000000004,0.0519,0.001899999999999999,0.0095,0.0005000000000000004
stress_3x7_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,3,7,7521,7521,0.1,0.4727353375471601,1.0,3903328556,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.0994,0.0006000000000000033,0.0519,0.001899999999999999,0.0095,0.0005000000000000004
stress_3x7_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,3,7,7521,7521,0.1,0.4727353375471601,1.0,3903328556,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.0994,0.0006000000000000033,0.0518,0.001799999999999996,0.0095,0.0005000000000000004
stress_3x7_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,3,7,7521,7521,0.1,0.4727353375471601,1.0,3903328556,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1,0.0,0.0521,0.0020999999999999977,0.0099,9.99999999999994e-05
stress_3x7_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,3,7,7521,7521,0.1,0.4727353375471601,1.0,3903328556,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1,0.0,0.0521,0.0020999999999999977,0.0099,9.99999999999994e-05
stress_3x7_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,3,7,7521,7521,0.1,0.4727353375471601,1.0,3903328556,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1,0.0,0.0519,0.001899999999999999,0.0097,0.0002999999999999999
stress_3x7_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,3,7,116231,464924,0.15,0.3369534714416103,4.0,3860016290,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1067,0.006699999999999998,0.053,0.0029999999999999957,0.0099,9.99999999999994e-05
stress_3x7_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,3,7,116231,464924,0.15,0.3369534714416103,4.0,3860016290,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1067,0.006699999999999998,0.053,0.0029999999999999957,0.0099,9.99999999999994e-05
stress_3x7_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,3,7,116231,464924,0.15,0.3369534714416103,4.0,3860016290,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1066,0.006599999999999995,0.053,0.0029999999999999957,0.0099,9.99999999999994e-05
stress_3x7_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,3,7,116231,464924,0.15,0.3369534714416103,4.0,3860016290,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1067,0.006699999999999998,0.0529,0.0029,0.01,0.0
stress_3x7_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,3,7,116231,464924,0.15,0.3369534714416103,4.0,3860016290,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1067,0.006699999999999998,0.0529,0.0029,0.01,0.0
stress_3x7_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,3,7,116231,464924,0.15,0.3369534714416103,4.0,3860016290,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1066,0.006599999999999995,0.0529,0.0029,0.01,0.0
adversarial_3x7_d10,widespread_sparse,Widespread sparsity,variant_1,3,7,134,134,0.03,0.0042511031800696,1.0,2161844049,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.075,0.02500000000000001,0.0329,0.017100000000000004,0.0054,0.0046
adversarial_3x7_d10,widespread_sparse,Widespread sparsity,variant_1,3,7,134,134,0.03,0.0042511031800696,1.0,2161844049,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.0741,0.025900000000000006,0.0321,0.017900000000000006,0.0047,0.0053
adversarial_3x7_d10,widespread_sparse,Widespread sparsity,variant_1,3,7,134,134,0.03,0.0042511031800696,1.0,2161844049,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.0617,0.03830000000000001,0.0236,0.026400000000000003,0.0028,0.0072
adversarial_3x7_d10,widespread_sparse,Widespread sparsity,variant_1,3,7,134,134,0.03,0.0042511031800696,1.0,2161844049,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1097,0.0097,0.0566,0.006599999999999995,0.0106,0.0005999999999999998
adversarial_3x7_d10,widespread_sparse,Widespread sparsity,variant_1,3,7,134,134,0.03,0.0042511031800696,1.0,2161844049,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1082,0.008199999999999999,0.0554,0.005399999999999995,0.009,0.0010000000000000009
adversarial_3x7_d10,widespread_sparse,Widespread sparsity,variant_1,3,7,134,134,0.03,0.0042511031800696,1.0,2161844049,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.0903,0.0097,0.042,0.008,0.0041,0.0059
adversarial_3x7_d11,widespread_sparse,Widespread sparsity,variant_2,3,7,473,473,0.03,0.0122738760605504,1.0,2875952689,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1032,0.0031999999999999945,0.0487,0.0013000000000000025,0.0075,0.0025000000000000005
adversarial_3x7_d11,widespread_sparse,Widespread sparsity,variant_2,3,7,473,473,0.03,0.0122738760605504,1.0,2875952689,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.103,0.002999999999999989,0.0484,0.0016000000000000042,0.0075,0.0025000000000000005
adversarial_3x7_d11,widespread_sparse,Widespread sparsity,variant_2,3,7,473,473,0.03,0.0122738760605504,1.0,2875952689,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.093,0.007000000000000006,0.0404,0.009600000000000004,0.0052,0.0048000000000000004
adversarial_3x7_d11,widespread_sparse,Widespread sparsity,variant_2,3,7,473,473,0.03,0.0122738760605504,1.0,2875952689,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1087,0.0087,0.0546,0.0046,0.0106,0.0005999999999999998
adversarial_3x7_d11,widespread_sparse,Widespread sparsity,variant_2,3,7,473,473,0.03,0.0122738760605504,1.0,2875952689,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1084,0.00839999999999999,0.0541,0.0040999999999999995,0.0105,0.0005000000000000004
adversarial_3x7_d11,widespread_sparse,Widespread sparsity,variant_2,3,7,473,473,0.03,0.0122738760605504,1.0,2875952689,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.0993,0.0007000000000000062,0.0471,0.0029,0.007,0.003
adversarial_3x7_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,3,7,525,525,0.07,0.0871725055866999,1.0,213122510,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.0948,0.00520000000000001,0.0481,0.0019000000000000059,0.0106,0.0005999999999999998
adversarial_3x7_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,3,7,525,525,0.07,0.0871725055866999,1.0,213122510,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.0942,0.0058,0.0474,0.002600000000000005,0.0103,0.0002999999999999999
adversarial_3x7_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,3,7,525,525,0.07,0.0871725055866999,1.0,213122510,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.092,0.008000000000000007,0.0458,0.004200000000000002,0.0092,0.0008000000000000004
adversarial_3x7_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,3,7,525,525,0.07,0.0871725055866999,1.0,213122510,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.0978,0.0022000000000000075,0.0519,0.001899999999999999,0.0124,0.0023999999999999994
adversarial_3x7_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,3,7,525,525,0.07,0.0871725055866999,1.0,213122510,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.0974,0.002600000000000005,0.0515,0.0014999999999999944,0.0124,0.0023999999999999994
adversarial_3x7_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,3,7,525,525,0.07,0.0871725055866999,1.0,213122510,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.0945,0.005500000000000005,0.0493,0.0007000000000000062,0.0108,0.0008000000000000004
adversarial_3x7_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,3,7,1050,1050,0.15,0.0081285940798871,1.0,987803893,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1042,0.004199999999999995,0.0542,0.004199999999999995,0.0111,0.0011000000000000003
adversarial_3x7_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,3,7,1050,1050,0.15,0.0081285940798871,1.0,987803893,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1041,0.0040999999999999925,0.0542,0.004199999999999995,0.0111,0.0011000000000000003
adversarial_3x7_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,3,7,1050,1050,0.15,0.0081285940798871,1.0,987803893,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1038,0.003799999999999998,0.054,0.003999999999999997,0.0109,0.0008999999999999998
adversarial_3x7_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,3,7,1050,1050,0.15,0.0081285940798871,1.0,987803893,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1063,0.0063,0.0567,0.006699999999999998,0.0118,0.0017999999999999995
adversarial_3x7_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,3,7,1050,1050,0.15,0.0081285940798871,1.0,987803893,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.106,0.0059999999999999915,0.0565,0.006499999999999999,0.0117,0.0017000000000000001
adversarial_3x7_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,3,7,1050,1050,0.15,0.0081285940798871,1.0,987803893,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1054,0.005399999999999988,0.0558,0.0058,0.0116,0.001599999999999999
adversarial_3x7_d14,extreme_imbalance,Extreme sample imbalance,variant_1,3,7,525,5250,0.07,0.2718577031752642,10.0,1859956424,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.0959,0.004100000000000006,0.0484,0.0016000000000000042,0.0109,0.0008999999999999998
adversarial_3x7_d14,extreme_imbalance,Extreme sample imbalance,variant_1,3,7,525,5250,0.07,0.2718577031752642,10.0,1859956424,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.0957,0.004300000000000012,0.0481,0.0019000000000000059,0.0109,0.0008999999999999998
adversarial_3x7_d14,extreme_imbalance,Extreme sample imbalance,variant_1,3,7,525,5250,0.07,0.2718577031752642,10.0,1859956424,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.0918,0.008199999999999999,0.045,0.0050000000000000044,0.0085,0.0014999999999999996
adversarial_3x7_d14,extreme_imbalance,Extreme sample imbalance,variant_1,3,7,525,5250,0.07,0.2718577031752642,10.0,1859956424,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.0973,0.002700000000000008,0.0486,0.0014000000000000054,0.0113,0.001299999999999999
adversarial_3x7_d14,extreme_imbalance,Extreme sample imbalance,variant_1,3,7,525,5250,0.07,0.2718577031752642,10.0,1859956424,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.0964,0.003600000000000006,0.0483,0.0017000000000000001,0.0111,0.0011000000000000003
adversarial_3x7_d14,extreme_imbalance,Extreme sample imbalance,variant_1,3,7,525,5250,0.07,0.2718577031752642,10.0,1859956424,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.0916,0.008400000000000005,0.0453,0.004700000000000003,0.0091,0.0008999999999999998
adversarial_3x7_d15,extreme_imbalance,Extreme sample imbalance,variant_2,3,7,210,4200,0.15,0.147797727408999,20.0,3636084341,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1226,0.022599999999999995,0.0662,0.016199999999999992,0.0198,0.009800000000000001
adversarial_3x7_d15,extreme_imbalance,Extreme sample imbalance,variant_2,3,7,210,4200,0.15,0.147797727408999,20.0,3636084341,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1209,0.020899999999999988,0.0645,0.014499999999999999,0.0186,0.008599999999999998
adversarial_3x7_d15,extreme_imbalance,Extreme sample imbalance,variant_2,3,7,210,4200,0.15,0.147797727408999,20.0,3636084341,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1173,0.017299999999999996,0.0608,0.010799999999999997,0.0154,0.0054
adversarial_3x7_d15,extreme_imbalance,Extreme sample imbalance,variant_2,3,7,210,4200,0.15,0.147797727408999,20.0,3636084341,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1282,0.028200000000000003,0.0714,0.021400000000000002,0.0227,0.012700000000000001
adversarial_3x7_d15,extreme_imbalance,Extreme sample imbalance,variant_2,3,7,210,4200,0.15,0.147797727408999,20.0,3636084341,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1277,0.027700000000000002,0.0698,0.019799999999999998,0.0217,0.0117
adversarial_3x7_d15,extreme_imbalance,Extreme sample imbalance,variant_2,3,7,210,4200,0.15,0.147797727408999,20.0,3636084341,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1237,0.0237,0.0657,0.015699999999999992,0.0173,0.007299999999999999
random_4x6_d0,well_sampled,Well sampled,variant_1,4,6,2400,2400,0.03,55.13265410049935,1.0,3143832062,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.0965,0.003500000000000003,0.0477,0.0023000000000000034,0.0089,0.0011000000000000003
