scenario_id,regime,regime_label,variant,rows,columns,n_p,n_q,target_mi,minimum_joint_expected_pair,sample_size_ratio_q_to_p,simulation_seed,replicates,correction,valid_replicates,mean_delta_error,mean_standard_error,standardized_mean_bias,empirical_delta_sd,sd_to_mean_se_ratio
adversarial_2x2_d15,extreme_imbalance,Extreme sample imbalance,variant_2,2,2,120,2400,0.15,0.2620298939632025,20.0,796464720,10000,analytic,10000,-0.0007787497946216465,0.0331575013826775,-0.023486383537587346,0.03499147634479642,1.0553110121583844
adversarial_2x2_d15,extreme_imbalance,Extreme sample imbalance,variant_2,2,2,120,2400,0.15,0.2620298939632025,20.0,796464720,10000,jackknife,10000,0.0015360297440201371,0.0331575013826775,0.046325256125077215,0.03643812270073961,1.0989405468222646
random_2x5_d0,well_sampled,Well sampled,variant_1,2,5,1000,1000,0.03,26.86861618690623,1.0,478364860,10000,analytic,10000,5.1021137347591516e-05,0.010962838312939566,0.004654008012447896,0.010833266266618102,0.9881807938215664
random_2x5_d0,well_sampled,Well sampled,variant_1,2,5,1000,1000,0.03,26.86861618690623,1.0,478364860,10000,jackknife,10000,4.813284320926492e-05,0.010962838312939566,0.004390545754237128,0.010832449431529705,0.98810628436835
random_2x5_d1,moderate,Moderate,variant_1,2,5,500,1000,0.07,8.497483599605998,2.0,1317290562,10000,analytic,10000,8.965720957218071e-05,0.019611172646919486,0.00457174138366805,0.019912004744609094,1.015339832202072
random_2x5_d1,moderate,Moderate,variant_1,2,5,500,1000,0.07,8.497483599605998,2.0,1317290562,10000,jackknife,10000,6.084505318692876e-05,0.019611172646919486,0.00310257088050705,0.019902794122747446,1.0148701702380742
random_2x5_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,2,5,250,1000,0.15,0.1422665153053989,4.0,4095152891,10000,analytic,10000,0.0011327570624857794,0.03485579286697552,0.032498387479202105,0.03516591430088193,1.00889727096698
random_2x5_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,2,5,250,1000,0.15,0.1422665153053989,4.0,4095152891,10000,jackknife,10000,-7.590508962158182e-06,0.03485579286697552,-0.00021776893703513736,0.03505155515447664,1.0056163487156418
random_2x5_d3,well_sampled,Well sampled,variant_2,2,5,2000,2000,0.03,0.0325487057568758,1.0,3564677104,10000,analytic,10000,-8.303972100769759e-05,0.007246615539891123,-0.011459103984554039,0.007204146520099408,0.9941394683410577
random_2x5_d3,well_sampled,Well sampled,variant_2,2,5,2000,2000,0.03,0.0325487057568758,1.0,3564677104,10000,jackknife,10000,0.00015448089076892303,0.007246615539891123,0.02131766062633482,0.0072062819079658485,0.9944341421587435
