scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,margin_alpha_p,margin_alpha_q,association_p,association_q,generation_attempts,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,probability_p_json,probability_q_json,replicates,valid_rate,mean_zero_fraction_p,mean_zero_fraction_q,mean_expected_below_1_p,mean_expected_below_1_q,mean_expected_below_5_p,mean_expected_below_5_q,mean_standardized_correction_difference,deterministic_microseconds_per_pair,wald_plugin_fpr_10,wald_plugin_fpr_10_low,wald_plugin_fpr_10_high,wald_plugin_fpr_05,wald_plugin_fpr_05_low,wald_plugin_fpr_05_high,wald_plugin_bias,wald_plugin_rmse,wald_plugin_coverage_95,wald_analytic_fpr_10,wald_analytic_fpr_10_low,wald_analytic_fpr_10_high,wald_analytic_fpr_05,wald_analytic_fpr_05_low,wald_analytic_fpr_05_high,wald_analytic_bias,wald_analytic_rmse,wald_analytic_coverage_95,wald_jackknife_fpr_10,wald_jackknife_fpr_10_low,wald_jackknife_fpr_10_high,wald_jackknife_fpr_05,wald_jackknife_fpr_05_low,wald_jackknife_fpr_05_high,wald_jackknife_bias,wald_jackknife_rmse,wald_jackknife_coverage_95
random_2x2_d5,0,5,2,2,120,480,0.15,2.0,20.0,0.6701449709713284,0.650901115069317,1,0.15000000000007163,0.15000000000003755,3.4083846855992306e-14,0.9522695532684252,0.230907870389228,0.23649161861282175,0.05114702770218038,0.09571474818382675,0.04111301307368648,0.04854954417723927,4.933561568842377,23.303781205074852,0.0,0.0,0.0,0.0,False,"[[0.04111301307368648, 0.37142992669138286], [0.3628371397655114, 0.22461992046941928]]","[[0.38101990555269033, 0.20958274564544227], [0.04854954417723927, 0.360847804624628]]",10000,1.0,0.00115,0.0,0.0,0.0,0.0,0.0,0.011000867580006403,0.6720958044752479,0.1129,0.10684534737713178,0.11925194416144605,0.0625,0.057921618740657516,0.0674143798336845,0.003450650044684906,0.05029865072950009,0.9375,0.1139,0.1078210870929174,0.12027543644891908,0.0638,0.059175411817862796,0.06875958836071547,0.0003256500446848947,0.050181204922051824,0.9362,0.1112,0.10518694511442767,0.11751165201861047,0.0635,0.05888602413178547,0.06844920644581519,-0.00017622611817184417,0.04995018331448567,0.9365
random_2x5_d5,1,5,2,5,120,480,0.15,2.0,20.0,0.7648329278824229,0.6272003426477855,2,0.1499999999999997,0.15000000000000058,-8.881784197001252e-16,1.0413567231324516,0.20149889049695047,0.24140989016700568,0.07913594124143009,0.1422852997924664,0.0020648624373573515,0.01740554946862388,0.24778349248288217,8.354663744939462,0.0,0.0,0.3,0.0,False,"[[0.056468947954438624, 0.18323007528920604, 0.005866444793200955, 0.0020648624373573515, 0.021701436107842902], [0.15151915595107804, 0.1379155711817927, 0.3082383647325242, 0.048417337645543394, 0.08457780390701591]]","[[0.10873717206527628, 0.1491309222183808, 0.1302388344398647, 0.07230197933927984, 0.06633672039243094], [0.06541823129948958, 0.02827010260188079, 0.01740554946862388, 0.20403525635102648, 0.15812523182374671]]",10000,1.0,0.13515,1e-05,0.01898,0.0,0.27442,0.0,0.1065229854065472,0.9219457977451384,0.1329,0.12638732633478703,0.13969460526896374,0.0734,0.06845074211579141,0.07867688529406988,0.012630998821153577,0.04948730798901722,0.9266,0.1267,0.12032346482862424,0.1333632283549229,0.0689,0.06409945965155858,0.07403162374363875,0.00013099882115359167,0.04784839267385069,0.9311,0.1407,0.1340228560345077,0.14765308519466053,0.0813,0.07610290669716137,0.08681865353844319,0.0017559874157435345,0.04979369830572058,0.9187
random_3x7_d5,3,5,3,7,210,840,0.15,2.0,20.0,0.6879467384559033,0.6188514711732057,1,0.1499999999999999,0.1499999999999586,4.1300296516055823e-14,0.8542921092511228,0.26514519573472456,0.24829869387349351,0.11119893300016792,0.1974809179317309,0.0018884772637523964,0.012686023777774138,0.39658022538800325,10.656259973330275,0.0,0.0,0.2857142857142857,0.0,False,"[[0.12136639046909523, 0.078376465517911, 0.00872496024311936, 0.0628807881050162, 0.08093044814457247, 0.016459601405998833, 0.030415493243109396], [0.0057440375489025254, 0.0030097012073873435, 0.019349039132063924, 0.0356438824332129, 0.020258120194321643, 0.0018884772637523964, 0.009634561327841077], [0.048325587592157666, 0.015179889580892269, 0.05674782382738097, 0.03491730437444207, 0.2293636752547137, 0.06379196674975418, 0.05699178638435484]]","[[0.037178955331650027, 0.013185833806210223, 0.02986501303680474, 0.09000226598570972, 0.10604087422246614, 0.04429871977616368, 0.09062159166624174], [0.05557847279590383, 0.0644695051476564, 0.0987062585440271, 0.02745659280624261, 0.012686023777774138, 0.047121391462970376, 0.015383491688140608], [0.023364604065497015, 0.028354075679287917, 0.013302806842221992, 0.041025564045488336, 0.059549959689152415, 0.0686050989015529, 0.03320290072883822]]",10000,1.0,0.09014761904761903,9.523809523809523e-06,0.010904761904761903,0.0,0.30540952380952374,0.0,0.09937281438153553,1.4703916036523879,0.1488,0.14195955608005578,0.15591016437550742,0.0839,0.07862471517896717,0.08949484826510988,0.022734154297907396,0.04677277378279137,0.9161,0.1105,0.10450420535399173,0.11679492937676535,0.0593,0.054837876757090474,0.06410057940682387,0.0013055828693359602,0.04089688426180921,0.9407,0.122,0.11573005680977744,0.12856024595845408,0.0665,0.06178123403771528,0.0715516925496613,-0.0008987145590507602,0.041869490517159554,0.9335
random_4x6_d5,4,5,4,6,240,960,0.15,2.0,20.0,0.656163048003235,0.6263072124245942,1,0.15000000000000013,0.1499999999999999,2.220446049250313e-16,0.8741385262691701,0.23713124633113292,0.2416467574452628,0.13002930005421676,0.216417573752066,0.0003343937048834584,0.006191487038178262,0.08025448917203001,5.943827556651131,0.125,0.0,0.4166666666666667,0.0,True,"[[0.0003343937048834584, 0.01804013269732058, 0.006455878897554548, 0.012084504579398306, 0.013925780694193618, 0.011347575776005633], [0.006174567119882772, 0.0823444998362348, 0.017593267798924873, 0.01062355108734521, 0.09409304297343563, 0.006954467686426748], [0.011359714472572972, 0.0641335699691991, 0.13148670651330258, 0.08120906772433463, 0.10013328739055796, 0.1776044447841938], [0.0005552395111014849, 0.08224044174524907, 0.005040288247369767, 0.007279807425953587, 0.026169402315317572, 0.032816367049241305]]","[[0.06715868024563429, 0.05047546409456619, 0.049160347182835955, 0.01742157161156392, 0.03258951638845231, 0.01949623145957857], [0.0794592151755762, 0.02939579513726761, 0.04473216109916623, 0.017614771964707572, 0.04854592168073063, 0.029365074333957856], [0.006191487038178262, 0.02168837331479185, 0.024189480992233073, 0.06304761014218777, 0.07220658603153284, 0.06034279717200341], [0.011438425827726036, 0.06405901890043601, 0.03834531217334928, 0.09622194680383132, 0.02487691270834678, 0.03197729852134619]]",10000,1.0,0.13450416666666665,0.0001125,0.10696666666666665,0.0,0.4197833333333334,0.0,0.10439815972276995,1.5624499996192753,0.1763,0.16895576326791475,0.18389283727726133,0.0997,0.09398078620203491,0.10572664289352875,0.02460350059002453,0.04413817194484259,0.9003,0.1092,0.10323646699178143,0.1154636661347394,0.0584,0.053971246745883626,0.06316790061509793,0.0011660005900245287,0.036663408716663126,0.9416,0.1191,0.11289735519396916,0.1255951747648123,0.0659,0.061201958607362356,0.07093142877805905,-0.0002284166393639257,0.037615856331035195,0.9341
random_5x5_d5,5,5,5,5,250,1000,0.15,2.0,20.0,0.9995267304100822,0.6008506082569536,1,0.1500000000000088,0.1499999999999988,9.992007221626409e-15,0.9061545243063339,0.2220389080085572,0.2473246358724261,0.10396188601873124,0.17998848800717276,0.0006039840992981476,0.008509067591777887,0.15099602482453692,8.509067591777887,0.08,0.0,0.36,0.0,False,"[[0.0025037212175008914, 0.014439090644582857, 0.02086247535731215, 0.000626742299948141, 0.012893798892648321], [0.052541971649381826, 0.019908781073550298, 0.07310796109355537, 0.02698706713863207, 0.10847046909521788], [0.0036189773515788643, 0.01766605054883063, 0.12603614034965477, 0.004836535632601475, 0.0018108247534574075], [0.02930951331558965, 0.006060080886084952, 0.1704803119897966, 0.03158647701440247, 0.11237385495079538], [0.05387988245078, 0.0006039840992981476, 0.07595123475364159, 0.00898101016757922, 0.024463043273579056]]","[[0.03264047862348263, 0.02442360643261191, 0.06464959193097489, 0.008509067591777887, 0.026460096089162857], [0.04672426994381929, 0.06812022463073296, 0.026991816071267695, 0.010110701842696298, 0.061997091284504854], [0.011241545507610553, 0.05549732837248211, 0.023568778722184346, 0.03605417390072205, 0.04570050763747371], [0.019665811027143414, 0.021661554600558238, 0.11796515142037482, 0.06292349582435054, 0.019266223736822293], [0.02987926894459615, 0.03646472316385256, 0.01989203164046908, 0.06902938272329595, 0.060563078337033005]]",10000,1.0,0.15978399999999998,2e-05,0.05958800000000001,0.0,0.43330799999999997,0.0,0.11239757598388826,1.665879099164158,0.1761,0.16875916919708928,0.18368958494743504,0.1069,0.10099421565320638,0.11310768386581957,0.023519460955755505,0.04229001961720287,0.8931,0.1155,0.1093825873342568,0.12191270741279352,0.0606,0.056090204496751325,0.06544725327139926,-0.000480539044244487,0.03514984542422825,0.9394,0.1328,0.1262894831737641,0.1395925252296608,0.0724,0.06748329073472993,0.0776451046718727,0.0003607528818583102,0.036794761204520826,0.9276
random_5x10_d5,6,5,5,10,500,2000,0.15,2.0,20.0,0.815160756790099,0.6160630152423734,1,0.1499999999999997,0.14999999999998748,1.2212453270876722e-14,1.043441998171027,0.2354914107451832,0.2614261021279734,0.11411702002380286,0.20522073180112388,0.00015198564662872468,0.0018839524570970323,0.07599282331436234,3.7679049141940646,0.0,0.0,0.46,0.0,False,"[[0.028201004890112253, 0.0028402061303315095, 0.024583663724055186, 0.011416783684535784, 0.0009747886365998698, 0.003855599025960851, 0.13150877334775368, 0.0025605981495418315, 0.004423829577582, 0.018672638487311474], [0.09320515179895454, 0.019737382340528253, 0.009452555929556922, 0.04117109839394262, 0.03442516977617562, 0.05585722004991489, 0.10109116733843851, 0.03329516494167515, 0.026383465377617633, 0.020704694439626612], [0.028657345611624137, 0.001072916893533234, 0.007967682239537748, 0.00565858170788984, 0.002236223982877629, 0.010002465164964358, 0.050371595050473686, 0.008592453270004676, 0.001824207168992689, 0.003007533833174738], [0.003067715991203736, 0.00015198564662872468, 0.009011284307115477, 0.008818209315397648, 0.0003470406471659928, 0.0016327755521969225, 0.045526427894922665, 0.013428477423923533, 0.005159471269340748, 0.0189141942557676], [0.006462092657189763, 0.00032414056013940415, 0.0055974462904360735, 0.009460926424336245, 0.0007543539735952963, 0.02553400461238018, 0.04025718812251049, 0.0045283963416964, 0.016114298852398862, 0.001157608898366348]]","[[0.0018839524570970323, 0.00906037543705367, 0.026428447642149067, 0.011113554062258578, 0.01876381214655489, 0.012802110139461571, 0.012953846997290337, 0.023202969756391946, 0.014112361682454794, 0.025785716883787706], [0.011911168063932333, 0.030583328454232027, 0.02735513419503861, 0.023884242527547245, 0.01707464034179533, 0.018848349039390474, 0.020426224124010246, 0.023430071854392047, 0.007719578378300631, 0.02583765647648842], [0.008970862315328816, 0.005223322041663094, 0.022063751932868723, 0.006755748933144299, 0.013220894791039642, 0.005279208955807205, 0.040544338291587566, 0.01229400570517939, 0.026497445095676978, 0.006181780326705507], [0.009739506528491329, 0.01963310142862731, 0.020109978861486136, 0.01637779151702768, 0.04069751257737877, 0.006708678981316786, 0.008030245146532645, 0.03513934127343385, 0.05170166079211781, 0.023182201535756168], [0.03484688738932647, 0.04309646702856819, 0.029781706093629325, 0.06368773870914161, 0.021634398014496965, 0.023434819083531837, 0.009528692959634393, 0.004403495326541944, 0.00638843223959929, 0.021668445464733507]]",10000,1.0,0.156874,0.000506,0.013019999999999999,0.0,0.476472,0.0,0.11026976322995824,2.7913207886740565,0.3039,0.2949620604278739,0.3129885437331055,0.2026,0.19483706820858201,0.21059133402229643,0.028205287679469376,0.037990689654597884,0.7974,0.111,0.10499186871008465,0.11730688202230174,0.0604,0.05589749864483998,0.06524011272265888,0.0012052876794693774,0.025479540139897047,0.9396,0.1255,0.11915039490118577,0.132137219878451,0.07,0.06516256412087688,0.075167674477905,0.0009740999312462324,0.02651796003024674,0.93
