scenario_seed,scenario_id,scenario_key,subset,replicate,profile_seconds,wald_seconds,permutation_seconds,permutations,student_perm_analytic_p
2026072601,random_2x5_d2,2026072601:random_2x5_d2,hard,6,0.05649975000414997,0.00012858293484896421,0.003228166955523193,999,0.274
2026072601,random_2x5_d2,2026072601:random_2x5_d2,hard,7,0.05541499995160848,0.0001279159914702177,0.003138249972835183,999,0.004
2026072601,random_2x5_d2,2026072601:random_2x5_d2,hard,8,0.05436849989928305,0.00011408398859202862,0.00309908390045166,999,0.738
2026072601,random_2x5_d2,2026072601:random_2x5_d2,hard,9,0.05437725002411753,0.00012187508400529623,0.0031232499750331044,999,0.08
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,0,0.20176916697528213,0.0001865830272436142,0.006781792035326362,999,0.175
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,1,0.17755804199259728,0.00019537494517862797,0.006458165938965976,999,0.575
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,2,0.2576274579623714,0.00015679106581956148,0.006533124949783087,999,0.582
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,3,0.22633049997966737,0.000169374980032444,0.006760457996279001,999,0.261
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,4,0.17416316701564938,0.0001705000177025795,0.006514124921523035,999,0.987
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,5,0.182413165923208,0.00024862494319677353,0.006218750029802322,999,0.177
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,6,0.19682920805644244,0.00017258303705602884,0.0065119999926537275,999,0.308
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,7,0.17753470793832093,0.00014358398038893938,0.0062767500057816505,999,0.038
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,8,0.1751456669298932,0.00017016695346683264,0.006533500039950013,999,0.295
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,9,0.22507975006010383,0.00017312495037913322,0.006478208000771701,999,0.988
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,0,0.09179566707462072,0.0002746250247582793,0.0052325420547276735,999,0.827
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,1,0.09399283397942781,0.00047504203394055367,0.004656625096686184,999,0.674
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,2,0.08248283399734646,0.0002959169214591384,0.0045739999040961266,999,0.247
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,3,0.09028337500058115,0.00021229195408523083,0.005067207966931164,999,0.023
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,4,0.08570962504018098,0.00038679095450788736,0.004590291995555162,999,0.294
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,5,0.08611208305228502,0.0002359999343752861,0.004494416993111372,999,0.415
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,6,0.07756745896767825,0.00024629198014736176,0.004910541931167245,999,0.226
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,7,0.10144100000616163,0.00021658302284777164,0.005081000039353967,999,0.623
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,8,0.08463533304166049,0.0003025410696864128,0.005074291955679655,999,0.517
2026072601,random_3x3_d0,2026072601:random_3x3_d0,easy,9,0.08696679095737636,0.00025033310521394014,0.004490916035138071,999,0.881
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,0,0.05785570899024606,0.00025687506422400475,0.004194249981082976,999,0.273
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,1,0.06325862498488277,0.0002615000121295452,0.004258208908140659,999,0.548
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,2,0.06159229204058647,0.0002435420174151659,0.004482500022277236,999,0.384
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,3,0.05596283299382776,0.0002612919779494405,0.0037709999596700072,999,0.984
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,4,0.06957379204686731,0.00016541697550565004,0.004015791928395629,999,0.003
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,5,0.05790583393536508,0.00019950000569224358,0.004241999937221408,999,0.017
