display_id,section,figure_key,row_key,row_label,column_key,column_label,x_kind,x_value,shape,profile,dominant_p,dominant_q,pattern,constructor,baseline_mi,mi_direction,mi_difference,target_mi_p,target_mi_q,n_p,n_q,pair_id,configuration_id
display_00120,main,main_2x2_small,different_skew,different skew,10,nP=nQ=10,mi_difference,0.0,2x2,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,10,10,pair_308be584e4c09575,config_d3b1f0fe8ea3fd07
display_00121,main,main_2x2_small,different_skew,different skew,10,nP=nQ=10,mi_difference,0.001,2x2,different_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,10,10,pair_f3474ff3b883c7ca,config_a2ca4fd463f46059
display_00122,main,main_2x2_small,different_skew,different skew,10,nP=nQ=10,mi_difference,0.002,2x2,different_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,10,10,pair_a3c9f50d8e0225c2,config_a51fd693ff54ac01
display_00123,main,main_2x2_small,different_skew,different skew,10,nP=nQ=10,mi_difference,0.005,2x2,different_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,10,10,pair_ec6b5fcc8cd2e2a2,config_70c7cd7c32d8cf60
display_00124,main,main_2x2_small,different_skew,different skew,10,nP=nQ=10,mi_difference,0.01,2x2,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,10,10,pair_416685eb037a66f0,config_5a95bc58eaf211f6
display_00125,main,main_2x2_small,different_skew,different skew,10,nP=nQ=10,mi_difference,0.02,2x2,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,10,10,pair_f79a47be5e38070d,config_8c069f2318803293
display_00126,main,main_2x2_moderate,different_skew,different skew,20,nP=nQ=20,mi_difference,0.0,2x2,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,20,20,pair_308be584e4c09575,config_1e065a6d4aba5a1f
display_00127,main,main_2x2_moderate,different_skew,different skew,20,nP=nQ=20,mi_difference,0.001,2x2,different_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,20,20,pair_f3474ff3b883c7ca,config_0e09ab5aa6bb5785
display_00128,main,main_2x2_moderate,different_skew,different skew,20,nP=nQ=20,mi_difference,0.002,2x2,different_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,20,20,pair_a3c9f50d8e0225c2,config_ec8847a936d89538
display_00129,main,main_2x2_moderate,different_skew,different skew,20,nP=nQ=20,mi_difference,0.005,2x2,different_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,20,20,pair_ec6b5fcc8cd2e2a2,config_1f5cd87f19d9bfa5
display_00130,main,main_2x2_moderate,different_skew,different skew,20,nP=nQ=20,mi_difference,0.01,2x2,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,20,20,pair_416685eb037a66f0,config_c30cef7a8b49e196
display_00131,main,main_2x2_moderate,different_skew,different skew,20,nP=nQ=20,mi_difference,0.02,2x2,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,20,20,pair_f79a47be5e38070d,config_82d231c4cb77de36
display_00132,main,main_2x2_moderate,different_skew,different skew,50,nP=nQ=50,mi_difference,0.0,2x2,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,50,50,pair_308be584e4c09575,config_8be244c92203b43d
display_00133,main,main_2x2_moderate,different_skew,different skew,50,nP=nQ=50,mi_difference,0.001,2x2,different_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,50,50,pair_f3474ff3b883c7ca,config_1f7e29046a79aef7
display_00134,main,main_2x2_moderate,different_skew,different skew,50,nP=nQ=50,mi_difference,0.002,2x2,different_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,50,50,pair_a3c9f50d8e0225c2,config_da3c127c2704e966
display_00135,main,main_2x2_moderate,different_skew,different skew,50,nP=nQ=50,mi_difference,0.005,2x2,different_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,50,50,pair_ec6b5fcc8cd2e2a2,config_174b9d18670e96bf
display_00136,main,main_2x2_moderate,different_skew,different skew,50,nP=nQ=50,mi_difference,0.01,2x2,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,50,50,pair_416685eb037a66f0,config_c7ef949c265f7d46
display_00137,main,main_2x2_moderate,different_skew,different skew,50,nP=nQ=50,mi_difference,0.02,2x2,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,50,50,pair_f79a47be5e38070d,config_871e346d0dc41b52
display_00138,main,main_2x2_moderate,different_skew,different skew,100,nP=nQ=100,mi_difference,0.0,2x2,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,100,100,pair_308be584e4c09575,config_e9d9809ebf11d319
display_00139,main,main_2x2_moderate,different_skew,different skew,100,nP=nQ=100,mi_difference,0.001,2x2,different_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,100,100,pair_f3474ff3b883c7ca,config_0db9176dc09d340e
display_00140,main,main_2x2_moderate,different_skew,different skew,100,nP=nQ=100,mi_difference,0.002,2x2,different_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,100,100,pair_a3c9f50d8e0225c2,config_cb0b7753c5273529
display_00141,main,main_2x2_moderate,different_skew,different skew,100,nP=nQ=100,mi_difference,0.005,2x2,different_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,100,100,pair_ec6b5fcc8cd2e2a2,config_170c26ab387d2359
display_00142,main,main_2x2_moderate,different_skew,different skew,100,nP=nQ=100,mi_difference,0.01,2x2,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,100,100,pair_416685eb037a66f0,config_b2f5c75b29734843
display_00143,main,main_2x2_moderate,different_skew,different skew,100,nP=nQ=100,mi_difference,0.02,2x2,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,100,100,pair_f79a47be5e38070d,config_ad07734b693694d2
display_00144,main,main_2x2_large,different_skew,different skew,250,nP=nQ=250,mi_difference,0.0,2x2,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,250,250,pair_308be584e4c09575,config_53e7da32ac5c61fc
display_00145,main,main_2x2_large,different_skew,different skew,250,nP=nQ=250,mi_difference,0.001,2x2,different_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,250,250,pair_f3474ff3b883c7ca,config_df76272f0a1ebce7
display_00146,main,main_2x2_large,different_skew,different skew,250,nP=nQ=250,mi_difference,0.002,2x2,different_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,250,250,pair_a3c9f50d8e0225c2,config_98470ced074e76da
display_00147,main,main_2x2_large,different_skew,different skew,250,nP=nQ=250,mi_difference,0.005,2x2,different_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,250,250,pair_ec6b5fcc8cd2e2a2,config_06e9e066a06eaea8
display_00148,main,main_2x2_large,different_skew,different skew,250,nP=nQ=250,mi_difference,0.01,2x2,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,250,250,pair_416685eb037a66f0,config_3637c258b45591f1
display_00149,main,main_2x2_large,different_skew,different skew,250,nP=nQ=250,mi_difference,0.02,2x2,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,250,250,pair_f79a47be5e38070d,config_0c90027314b3a9be
display_00150,main,main_2x2_large,different_skew,different skew,500,nP=nQ=500,mi_difference,0.0,2x2,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,500,500,pair_308be584e4c09575,config_eec415392181e974
display_00151,main,main_2x2_large,different_skew,different skew,500,nP=nQ=500,mi_difference,0.001,2x2,different_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,500,500,pair_f3474ff3b883c7ca,config_61a25f4a73ca1ebf
display_00152,main,main_2x2_large,different_skew,different skew,500,nP=nQ=500,mi_difference,0.002,2x2,different_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,500,500,pair_a3c9f50d8e0225c2,config_cfc05b2849847082
display_00153,main,main_2x2_large,different_skew,different skew,500,nP=nQ=500,mi_difference,0.005,2x2,different_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,500,500,pair_ec6b5fcc8cd2e2a2,config_06d51fa67f2b265a
display_00154,main,main_2x2_large,different_skew,different skew,500,nP=nQ=500,mi_difference,0.01,2x2,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,500,500,pair_416685eb037a66f0,config_e47d8485af91febb
display_00155,main,main_2x2_large,different_skew,different skew,500,nP=nQ=500,mi_difference,0.02,2x2,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,500,500,pair_f79a47be5e38070d,config_0de65de44170a42a
display_00156,main,main_2x2_large,different_skew,different skew,1000,nP=nQ=1000,mi_difference,0.0,2x2,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,1000,1000,pair_308be584e4c09575,config_b84ad3320df042e5
display_00157,main,main_2x2_large,different_skew,different skew,1000,nP=nQ=1000,mi_difference,0.001,2x2,different_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,1000,1000,pair_f3474ff3b883c7ca,config_7297508d720d1347
display_00158,main,main_2x2_large,different_skew,different skew,1000,nP=nQ=1000,mi_difference,0.002,2x2,different_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,1000,1000,pair_a3c9f50d8e0225c2,config_e4ae567c650388e8
display_00159,main,main_2x2_large,different_skew,different skew,1000,nP=nQ=1000,mi_difference,0.005,2x2,different_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,1000,1000,pair_ec6b5fcc8cd2e2a2,config_e472991d3d1d0c95
display_00160,main,main_2x2_large,different_skew,different skew,1000,nP=nQ=1000,mi_difference,0.01,2x2,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,1000,1000,pair_416685eb037a66f0,config_2e2875249146afce
display_00161,main,main_2x2_large,different_skew,different skew,1000,nP=nQ=1000,mi_difference,0.02,2x2,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,1000,1000,pair_f79a47be5e38070d,config_9af80add2a68d651
display_00162,main,main_3x3_small,uniform,uniform,2,nP=nQ=2,mi_difference,0.0,3x3,uniform,,,first,additive,0.02,q_higher,0.0,0.02,0.02,2,2,pair_915fd4445dd7693e,config_8e221207ee4be0c8
display_00163,main,main_3x3_small,uniform,uniform,2,nP=nQ=2,mi_difference,0.001,3x3,uniform,,,first,additive,0.02,q_higher,0.001,0.02,0.021,2,2,pair_387604fbc8c5493e,config_09d977a190714c7f
display_00164,main,main_3x3_small,uniform,uniform,2,nP=nQ=2,mi_difference,0.002,3x3,uniform,,,first,additive,0.02,q_higher,0.002,0.02,0.022,2,2,pair_e1ff8a3856ac6bc5,config_c6e18129fc0b2985
display_00165,main,main_3x3_small,uniform,uniform,2,nP=nQ=2,mi_difference,0.005,3x3,uniform,,,first,additive,0.02,q_higher,0.005,0.02,0.025,2,2,pair_b8ec0c12ae048e5a,config_d94b6ae60ff5853b
display_00166,main,main_3x3_small,uniform,uniform,2,nP=nQ=2,mi_difference,0.01,3x3,uniform,,,first,additive,0.02,q_higher,0.01,0.02,0.03,2,2,pair_216d8620d929c614,config_720938f7d59ecc4e
display_00167,main,main_3x3_small,uniform,uniform,2,nP=nQ=2,mi_difference,0.02,3x3,uniform,,,first,additive,0.02,q_higher,0.02,0.02,0.04,2,2,pair_39932089e73e894c,config_b1ef74ef5949f77b
display_00168,main,main_3x3_small,uniform,uniform,5,nP=nQ=5,mi_difference,0.0,3x3,uniform,,,first,additive,0.02,q_higher,0.0,0.02,0.02,5,5,pair_915fd4445dd7693e,config_7b7827a432b4b65e
display_00169,main,main_3x3_small,uniform,uniform,5,nP=nQ=5,mi_difference,0.001,3x3,uniform,,,first,additive,0.02,q_higher,0.001,0.02,0.021,5,5,pair_387604fbc8c5493e,config_07443a6003e13001
display_00170,main,main_3x3_small,uniform,uniform,5,nP=nQ=5,mi_difference,0.002,3x3,uniform,,,first,additive,0.02,q_higher,0.002,0.02,0.022,5,5,pair_e1ff8a3856ac6bc5,config_808ba55a5b4cd657
display_00171,main,main_3x3_small,uniform,uniform,5,nP=nQ=5,mi_difference,0.005,3x3,uniform,,,first,additive,0.02,q_higher,0.005,0.02,0.025,5,5,pair_b8ec0c12ae048e5a,config_2bc9ac658337b822
display_00172,main,main_3x3_small,uniform,uniform,5,nP=nQ=5,mi_difference,0.01,3x3,uniform,,,first,additive,0.02,q_higher,0.01,0.02,0.03,5,5,pair_216d8620d929c614,config_7289f7a277feca33
display_00173,main,main_3x3_small,uniform,uniform,5,nP=nQ=5,mi_difference,0.02,3x3,uniform,,,first,additive,0.02,q_higher,0.02,0.02,0.04,5,5,pair_39932089e73e894c,config_3bfc9f5e7e9b82fd
display_00174,main,main_3x3_small,uniform,uniform,10,nP=nQ=10,mi_difference,0.0,3x3,uniform,,,first,additive,0.02,q_higher,0.0,0.02,0.02,10,10,pair_915fd4445dd7693e,config_bd657c8ee6eb9b2a
display_00175,main,main_3x3_small,uniform,uniform,10,nP=nQ=10,mi_difference,0.001,3x3,uniform,,,first,additive,0.02,q_higher,0.001,0.02,0.021,10,10,pair_387604fbc8c5493e,config_0daa0fa21f0d096a
display_00176,main,main_3x3_small,uniform,uniform,10,nP=nQ=10,mi_difference,0.002,3x3,uniform,,,first,additive,0.02,q_higher,0.002,0.02,0.022,10,10,pair_e1ff8a3856ac6bc5,config_fd329d9a8ba87d01
display_00177,main,main_3x3_small,uniform,uniform,10,nP=nQ=10,mi_difference,0.005,3x3,uniform,,,first,additive,0.02,q_higher,0.005,0.02,0.025,10,10,pair_b8ec0c12ae048e5a,config_5214cd434894bd0e
display_00178,main,main_3x3_small,uniform,uniform,10,nP=nQ=10,mi_difference,0.01,3x3,uniform,,,first,additive,0.02,q_higher,0.01,0.02,0.03,10,10,pair_216d8620d929c614,config_8ae45953bb6d4988
display_00179,main,main_3x3_small,uniform,uniform,10,nP=nQ=10,mi_difference,0.02,3x3,uniform,,,first,additive,0.02,q_higher,0.02,0.02,0.04,10,10,pair_39932089e73e894c,config_4ab3139332e86ae6
display_00180,main,main_3x3_moderate,uniform,uniform,20,nP=nQ=20,mi_difference,0.0,3x3,uniform,,,first,additive,0.02,q_higher,0.0,0.02,0.02,20,20,pair_915fd4445dd7693e,config_65097c528c492add
display_00181,main,main_3x3_moderate,uniform,uniform,20,nP=nQ=20,mi_difference,0.001,3x3,uniform,,,first,additive,0.02,q_higher,0.001,0.02,0.021,20,20,pair_387604fbc8c5493e,config_e157260564cc73a2
display_00182,main,main_3x3_moderate,uniform,uniform,20,nP=nQ=20,mi_difference,0.002,3x3,uniform,,,first,additive,0.02,q_higher,0.002,0.02,0.022,20,20,pair_e1ff8a3856ac6bc5,config_d292a4fda7de62b9
display_00183,main,main_3x3_moderate,uniform,uniform,20,nP=nQ=20,mi_difference,0.005,3x3,uniform,,,first,additive,0.02,q_higher,0.005,0.02,0.025,20,20,pair_b8ec0c12ae048e5a,config_ea3c33a88c6f9924
display_00184,main,main_3x3_moderate,uniform,uniform,20,nP=nQ=20,mi_difference,0.01,3x3,uniform,,,first,additive,0.02,q_higher,0.01,0.02,0.03,20,20,pair_216d8620d929c614,config_1e050bde1416f275
display_00185,main,main_3x3_moderate,uniform,uniform,20,nP=nQ=20,mi_difference,0.02,3x3,uniform,,,first,additive,0.02,q_higher,0.02,0.02,0.04,20,20,pair_39932089e73e894c,config_e0c9e25a493ee1f8
display_00186,main,main_3x3_moderate,uniform,uniform,50,nP=nQ=50,mi_difference,0.0,3x3,uniform,,,first,additive,0.02,q_higher,0.0,0.02,0.02,50,50,pair_915fd4445dd7693e,config_83d3ec65449a13ce
display_00187,main,main_3x3_moderate,uniform,uniform,50,nP=nQ=50,mi_difference,0.001,3x3,uniform,,,first,additive,0.02,q_higher,0.001,0.02,0.021,50,50,pair_387604fbc8c5493e,config_49ada61611bc40c0
display_00188,main,main_3x3_moderate,uniform,uniform,50,nP=nQ=50,mi_difference,0.002,3x3,uniform,,,first,additive,0.02,q_higher,0.002,0.02,0.022,50,50,pair_e1ff8a3856ac6bc5,config_6e8f92857718e6c1
display_00189,main,main_3x3_moderate,uniform,uniform,50,nP=nQ=50,mi_difference,0.005,3x3,uniform,,,first,additive,0.02,q_higher,0.005,0.02,0.025,50,50,pair_b8ec0c12ae048e5a,config_165ad1e08c77defe
display_00190,main,main_3x3_moderate,uniform,uniform,50,nP=nQ=50,mi_difference,0.01,3x3,uniform,,,first,additive,0.02,q_higher,0.01,0.02,0.03,50,50,pair_216d8620d929c614,config_5f319287b2cf317c
display_00191,main,main_3x3_moderate,uniform,uniform,50,nP=nQ=50,mi_difference,0.02,3x3,uniform,,,first,additive,0.02,q_higher,0.02,0.02,0.04,50,50,pair_39932089e73e894c,config_fbacd15c950a8923
display_00192,main,main_3x3_moderate,uniform,uniform,100,nP=nQ=100,mi_difference,0.0,3x3,uniform,,,first,additive,0.02,q_higher,0.0,0.02,0.02,100,100,pair_915fd4445dd7693e,config_535b900f376746de
display_00193,main,main_3x3_moderate,uniform,uniform,100,nP=nQ=100,mi_difference,0.001,3x3,uniform,,,first,additive,0.02,q_higher,0.001,0.02,0.021,100,100,pair_387604fbc8c5493e,config_d77397627f027bc9
display_00194,main,main_3x3_moderate,uniform,uniform,100,nP=nQ=100,mi_difference,0.002,3x3,uniform,,,first,additive,0.02,q_higher,0.002,0.02,0.022,100,100,pair_e1ff8a3856ac6bc5,config_96f6d301865aff79
display_00195,main,main_3x3_moderate,uniform,uniform,100,nP=nQ=100,mi_difference,0.005,3x3,uniform,,,first,additive,0.02,q_higher,0.005,0.02,0.025,100,100,pair_b8ec0c12ae048e5a,config_30a58c12a402f520
display_00196,main,main_3x3_moderate,uniform,uniform,100,nP=nQ=100,mi_difference,0.01,3x3,uniform,,,first,additive,0.02,q_higher,0.01,0.02,0.03,100,100,pair_216d8620d929c614,config_85855c4107c0e4dd
display_00197,main,main_3x3_moderate,uniform,uniform,100,nP=nQ=100,mi_difference,0.02,3x3,uniform,,,first,additive,0.02,q_higher,0.02,0.02,0.04,100,100,pair_39932089e73e894c,config_2739b3e5fc75225a
display_00198,main,main_3x3_large,uniform,uniform,250,nP=nQ=250,mi_difference,0.0,3x3,uniform,,,first,additive,0.02,q_higher,0.0,0.02,0.02,250,250,pair_915fd4445dd7693e,config_3e6575ed820626d3
display_00199,main,main_3x3_large,uniform,uniform,250,nP=nQ=250,mi_difference,0.001,3x3,uniform,,,first,additive,0.02,q_higher,0.001,0.02,0.021,250,250,pair_387604fbc8c5493e,config_fe8fd80d91d9a303
display_00200,main,main_3x3_large,uniform,uniform,250,nP=nQ=250,mi_difference,0.002,3x3,uniform,,,first,additive,0.02,q_higher,0.002,0.02,0.022,250,250,pair_e1ff8a3856ac6bc5,config_9ce1ac2ec972974c
display_00201,main,main_3x3_large,uniform,uniform,250,nP=nQ=250,mi_difference,0.005,3x3,uniform,,,first,additive,0.02,q_higher,0.005,0.02,0.025,250,250,pair_b8ec0c12ae048e5a,config_fa38af2570562745
display_00202,main,main_3x3_large,uniform,uniform,250,nP=nQ=250,mi_difference,0.01,3x3,uniform,,,first,additive,0.02,q_higher,0.01,0.02,0.03,250,250,pair_216d8620d929c614,config_fc46210bb57a2518
display_00203,main,main_3x3_large,uniform,uniform,250,nP=nQ=250,mi_difference,0.02,3x3,uniform,,,first,additive,0.02,q_higher,0.02,0.02,0.04,250,250,pair_39932089e73e894c,config_6835a7152e802c7e
display_00204,main,main_3x3_large,uniform,uniform,500,nP=nQ=500,mi_difference,0.0,3x3,uniform,,,first,additive,0.02,q_higher,0.0,0.02,0.02,500,500,pair_915fd4445dd7693e,config_0ce6433c2e25fb9b
display_00205,main,main_3x3_large,uniform,uniform,500,nP=nQ=500,mi_difference,0.001,3x3,uniform,,,first,additive,0.02,q_higher,0.001,0.02,0.021,500,500,pair_387604fbc8c5493e,config_f2d6a5d4ee091f04
display_00206,main,main_3x3_large,uniform,uniform,500,nP=nQ=500,mi_difference,0.002,3x3,uniform,,,first,additive,0.02,q_higher,0.002,0.02,0.022,500,500,pair_e1ff8a3856ac6bc5,config_394ad9466e93c4d5
display_00207,main,main_3x3_large,uniform,uniform,500,nP=nQ=500,mi_difference,0.005,3x3,uniform,,,first,additive,0.02,q_higher,0.005,0.02,0.025,500,500,pair_b8ec0c12ae048e5a,config_0999445978964793
display_00208,main,main_3x3_large,uniform,uniform,500,nP=nQ=500,mi_difference,0.01,3x3,uniform,,,first,additive,0.02,q_higher,0.01,0.02,0.03,500,500,pair_216d8620d929c614,config_cf923f74aced1db5
display_00209,main,main_3x3_large,uniform,uniform,500,nP=nQ=500,mi_difference,0.02,3x3,uniform,,,first,additive,0.02,q_higher,0.02,0.02,0.04,500,500,pair_39932089e73e894c,config_525611f9af6f1f59
display_00210,main,main_3x3_large,uniform,uniform,1000,nP=nQ=1000,mi_difference,0.0,3x3,uniform,,,first,additive,0.02,q_higher,0.0,0.02,0.02,1000,1000,pair_915fd4445dd7693e,config_ce432a7704c33893
display_00211,main,main_3x3_large,uniform,uniform,1000,nP=nQ=1000,mi_difference,0.001,3x3,uniform,,,first,additive,0.02,q_higher,0.001,0.02,0.021,1000,1000,pair_387604fbc8c5493e,config_7b3dd90c96b6eaf7
display_00212,main,main_3x3_large,uniform,uniform,1000,nP=nQ=1000,mi_difference,0.002,3x3,uniform,,,first,additive,0.02,q_higher,0.002,0.02,0.022,1000,1000,pair_e1ff8a3856ac6bc5,config_44028b985ceed646
display_00213,main,main_3x3_large,uniform,uniform,1000,nP=nQ=1000,mi_difference,0.005,3x3,uniform,,,first,additive,0.02,q_higher,0.005,0.02,0.025,1000,1000,pair_b8ec0c12ae048e5a,config_a3cbc2d4cb04b5a6
display_00214,main,main_3x3_large,uniform,uniform,1000,nP=nQ=1000,mi_difference,0.01,3x3,uniform,,,first,additive,0.02,q_higher,0.01,0.02,0.03,1000,1000,pair_216d8620d929c614,config_20d96844fe195e8d
display_00215,main,main_3x3_large,uniform,uniform,1000,nP=nQ=1000,mi_difference,0.02,3x3,uniform,,,first,additive,0.02,q_higher,0.02,0.02,0.04,1000,1000,pair_39932089e73e894c,config_f62660bbb1182b23
display_00216,main,main_3x3_small,same_skew,same skew,2,nP=nQ=2,mi_difference,0.0,3x3,same_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,2,2,pair_40257b980c2277a5,config_7ec0d5fa228956e8
display_00217,main,main_3x3_small,same_skew,same skew,2,nP=nQ=2,mi_difference,0.001,3x3,same_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,2,2,pair_c05eb36f14bc3704,config_ba2d796238f2c7db
display_00218,main,main_3x3_small,same_skew,same skew,2,nP=nQ=2,mi_difference,0.002,3x3,same_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,2,2,pair_22f20bbfbd02f157,config_95875eec355ed654
display_00219,main,main_3x3_small,same_skew,same skew,2,nP=nQ=2,mi_difference,0.005,3x3,same_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,2,2,pair_bb0d270c06c57be5,config_ac1cd610cb0b36c9
display_00220,main,main_3x3_small,same_skew,same skew,2,nP=nQ=2,mi_difference,0.01,3x3,same_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,2,2,pair_4c334422f578b90a,config_dfc3507d22c1d376
display_00221,main,main_3x3_small,same_skew,same skew,2,nP=nQ=2,mi_difference,0.02,3x3,same_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,2,2,pair_e3af9cee70530be8,config_5525d42046d49163
display_00222,main,main_3x3_small,same_skew,same skew,5,nP=nQ=5,mi_difference,0.0,3x3,same_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,5,5,pair_40257b980c2277a5,config_04c7cce36c93670f
display_00223,main,main_3x3_small,same_skew,same skew,5,nP=nQ=5,mi_difference,0.001,3x3,same_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,5,5,pair_c05eb36f14bc3704,config_aaa2d56ffd09fcd9
display_00224,main,main_3x3_small,same_skew,same skew,5,nP=nQ=5,mi_difference,0.002,3x3,same_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,5,5,pair_22f20bbfbd02f157,config_5438974a858fa449
display_00225,main,main_3x3_small,same_skew,same skew,5,nP=nQ=5,mi_difference,0.005,3x3,same_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,5,5,pair_bb0d270c06c57be5,config_8c05accc1e57637b
display_00226,main,main_3x3_small,same_skew,same skew,5,nP=nQ=5,mi_difference,0.01,3x3,same_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,5,5,pair_4c334422f578b90a,config_8b8fe94a555d34e7
display_00227,main,main_3x3_small,same_skew,same skew,5,nP=nQ=5,mi_difference,0.02,3x3,same_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,5,5,pair_e3af9cee70530be8,config_c43081b0a0061e4b
display_00228,main,main_3x3_small,same_skew,same skew,10,nP=nQ=10,mi_difference,0.0,3x3,same_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,10,10,pair_40257b980c2277a5,config_1b7459a5cb664f6a
display_00229,main,main_3x3_small,same_skew,same skew,10,nP=nQ=10,mi_difference,0.001,3x3,same_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,10,10,pair_c05eb36f14bc3704,config_65213d535e74667b
display_00230,main,main_3x3_small,same_skew,same skew,10,nP=nQ=10,mi_difference,0.002,3x3,same_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,10,10,pair_22f20bbfbd02f157,config_f9235be648887956
display_00231,main,main_3x3_small,same_skew,same skew,10,nP=nQ=10,mi_difference,0.005,3x3,same_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,10,10,pair_bb0d270c06c57be5,config_eeff73b60b43ea1f
display_00232,main,main_3x3_small,same_skew,same skew,10,nP=nQ=10,mi_difference,0.01,3x3,same_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,10,10,pair_4c334422f578b90a,config_0f108650ba0823c6
display_00233,main,main_3x3_small,same_skew,same skew,10,nP=nQ=10,mi_difference,0.02,3x3,same_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,10,10,pair_e3af9cee70530be8,config_407ecc6af4ab3662
display_00234,main,main_3x3_moderate,same_skew,same skew,20,nP=nQ=20,mi_difference,0.0,3x3,same_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,20,20,pair_40257b980c2277a5,config_3b8e50dc0ecbd1ec
display_00235,main,main_3x3_moderate,same_skew,same skew,20,nP=nQ=20,mi_difference,0.001,3x3,same_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,20,20,pair_c05eb36f14bc3704,config_a6af173abeaae2ae
display_00236,main,main_3x3_moderate,same_skew,same skew,20,nP=nQ=20,mi_difference,0.002,3x3,same_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,20,20,pair_22f20bbfbd02f157,config_10d52d0bfb7c13af
display_00237,main,main_3x3_moderate,same_skew,same skew,20,nP=nQ=20,mi_difference,0.005,3x3,same_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,20,20,pair_bb0d270c06c57be5,config_46dd225d78073b73
display_00238,main,main_3x3_moderate,same_skew,same skew,20,nP=nQ=20,mi_difference,0.01,3x3,same_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,20,20,pair_4c334422f578b90a,config_433b85ade93edbfd
display_00239,main,main_3x3_moderate,same_skew,same skew,20,nP=nQ=20,mi_difference,0.02,3x3,same_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,20,20,pair_e3af9cee70530be8,config_b9c864f21df441aa
display_00240,main,main_3x3_moderate,same_skew,same skew,50,nP=nQ=50,mi_difference,0.0,3x3,same_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,50,50,pair_40257b980c2277a5,config_bd5f7c52a72fec37
